item_id,item_material,item_num,item_length,item_width,item_order,ItemS,分批次结果,,,,
33036,NJYH-0218S,1,687.5,429,order529,0.294938,33,,,,
33043,LMW-0218S,1,839,427,order529,0.358253,33,,,,
33214,NJYH-0215S,1,783,389,order529,0.304587,33,,,,
33358,LMW-0215S,1,826,839,order529,0.693014,33,,,,
33388,LMW-0218S,1,848,427,order529,0.362096,33,,,,
33472,LMW-0215S,1,844.5,406,order529,0.342867,33,,,,
33574,NJYH-0218S,1,842.5,430,order529,0.362275,33,,,,
33651,LMW-0218S,1,806,280,order529,0.22568,33,,,,
33873,LMW-0218S,1,923,428,order529,0.395044,33,,,,
33913,LMW-0218S,1,1406,278,order529,0.390868,33,,,,
33929,LMW-0218S,1,848,58,order529,0.049184,33,,,,
33975,LMW-0218S,1,806,280,order529,0.22568,33,,,,
33993,LMW-0218S,1,838,408,order529,0.341904,33,,,,
34005,LMW-0218S,1,844.5,427,order529,0.360602,33,,,,
34088,LMW-0218S,1,769,397,order529,0.305293,33,,,,
34091,LMW-0218S,1,923,428,order529,0.395044,33,,,,
34241,LMW-0218S,1,839,427,order529,0.358253,33,,,,
34268,LMW-0218S,1,847,408,order529,0.345576,33,,,,
34306,LMW-0218S,1,841,244.5,order529,0.205625,33,,,,
34347,LMW-0218S,1,406,277,order529,0.112462,33,,,,
34365,NJYH-0218S,1,687.5,429,order529,0.294938,33,,,,
34379,LMW-0218S,1,848,58,order529,0.049184,33,,,,
34429,NJYH-0215S,1,388,118,order529,0.045784,33,,,,
34446,NJYH-0218S,1,842,433,order529,0.364586,33,,,,
34458,LMW-0218S,1,839,58,order529,0.048662,33,,,,
34558,LMW-0218S,1,1265,427,order529,0.540155,33,,,,
34585,NJYH-0218S,1,687.5,429,order529,0.294938,33,,,,
34716,LMW-0215S,1,1368.5,841,order529,1.150909,33,,,,
34734,LMW-0218S,1,1265,58,order529,0.07337,33,,,,
34763,LMW-0218S,1,838,408,order529,0.341904,33,,,,
34764,LMW-0218S,1,406,277,order529,0.112462,33,,,,
34805,LMW-0218S,1,806,280,order529,0.22568,33,,,,
34952,NJYH-0215S,1,388,118,order529,0.045784,33,,,,
34993,NJYH-0218S,1,842.5,429.5,order529,0.361854,33,,,,
35011,NJYH-0215S,1,782,92.5,order529,0.072335,33,,,,
35048,LMW-0215S,1,1368.5,406,order529,0.555611,33,,,,
35061,LMW-0215S,1,844.5,839,order529,0.708536,33,,,,
35153,NJYH-0218S,1,858,430,order529,0.36894,33,,,,
35157,LMW-0215S,1,826,839,order529,0.693014,33,,,,
35200,LMW-0218S,1,838,408,order529,0.341904,33,,,,
35247,LMW-0218S,1,806,280,order529,0.22568,33,,,,
35278,NJYH-0215S,1,783,389,order529,0.304587,33,,,,
35315,NJYH-0218S,1,863,166.5,order529,0.14369,33,,,,
35354,LMW-0218S,1,405,408,order529,0.16524,33,,,,
35406,LMW-0218S,1,841,244.5,order529,0.205625,33,,,,
35418,LMW-0218S,1,831,279,order529,0.231849,33,,,,
35447,LMW-0218S,1,806,280,order529,0.22568,33,,,,
35500,NJYH-0218S,1,842.5,429.5,order529,0.361854,33,,,,
35503,LMW-0218S,1,262,432,order529,0.113184,33,,,,
35557,NJYH-0215S,1,388,118,order529,0.045784,33,,,,
35592,LMW-0218S,1,839,427,order529,0.358253,33,,,,
35640,NJYH-0218S,1,858,429,order529,0.368082,33,,,,
35676,LMW-0215S,1,826,848,order529,0.700448,33,,,,
35691,NJYH-0215S,1,388,118,order529,0.045784,33,,,,
35692,NJYH-0218S,1,687.5,429,order529,0.294938,33,,,,
35706,LMW-0218S,1,841,277,order529,0.232957,33,,,,
35785,NJYH-0218S,1,863,166.5,order529,0.14369,33,,,,
35831,LMW-0218S,1,841,277,order529,0.232957,33,,,,
35977,LMW-0218S,1,847,408,order529,0.345576,33,,,,
36035,LMW-0218S,1,261,412.5,order529,0.107663,33,,,,
36109,LMW-0225S,1,1303,448,order529,0.583744,33,,,,
36120,NJYH-0215S,1,388,118,order529,0.045784,33,,,,
36213,LMW-0218S,1,848,427,order529,0.362096,33,,,,
36248,NJYH-0218S,1,687.5,429,order529,0.294938,33,,,,
36263,NJYH-0218S,1,687.5,429,order529,0.294938,33,,,,
36265,LMW-0218S,1,738,433,order529,0.319554,33,,,,
36328,LMW-0218S,1,838,408,order529,0.341904,33,,,,
36392,LMW-0218S,1,839,58,order529,0.048662,33,,,,
36443,LMW-0218S,1,806,280,order529,0.22568,33,,,,
36525,LMW-0218S,1,1446,278,order529,0.401988,33,,,,
36544,LMW-0218S,1,1398,38,order529,0.053124,33,,,,
36586,LMW-0218S,1,396,259.5,order529,0.102762,33,,,,
36629,NJYH-0218S,1,842.5,429.5,order529,0.361854,33,,,,
36673,NJYH-0215S,1,388,118,order529,0.045784,33,,,,
36685,LMW-0218S,1,831,279,order529,0.231849,33,,,,
36763,LMW-0218S,1,769,831,order529,0.639039,33,,,,
36782,LMW-0218S,1,838,408,order529,0.341904,33,,,,
36843,NJYH-0215S,1,782,92.5,order529,0.072335,33,,,,
36857,NJYH-0218S,1,863,166.5,order529,0.14369,33,,,,
36869,LMW-0218S,1,701,262,order529,0.183662,33,,,,
36899,LMW-0218S,1,1406,278,order529,0.390868,33,,,,
36943,LMW-0218S,1,839,58,order529,0.048662,33,,,,
36970,LMW-0218S,1,830,259.5,order529,0.215385,33,,,,
37043,LMW-0218S,1,831,279,order529,0.231849,33,,,,
37131,LMW-0218S,1,406,244.5,order529,0.099267,33,,,,
37394,LMW-0218S,1,397,279,order529,0.110763,33,,,,
37403,LMW-0218S,1,1265,58,order529,0.07337,33,,,,
37408,LMW-0218S,1,923,428,order529,0.395044,33,,,,
37411,NJYH-0218S,1,842.5,429.5,order529,0.361854,33,,,,
37427,LMW-0218S,1,769,831,order529,0.639039,33,,,,
7652,FMB-0218S,1,495,48,order53,0.02376,28,,,,
7733,XXB-0218SD,1,2401,425,order53,1.020425,28,,,,
7917,FMB-0215S,1,245,339,order53,0.083055,28,,,,
7955,XXB-0218S,1,443,156.5,order53,0.06933,28,,,,
8004,XXB-0218S,1,756.5,255,order53,0.192908,28,,,,
8005,FMB-0218S,1,501.5,358,order53,0.179537,28,,,,
8079,FMB-0218SD,1,400,473,order53,0.1892,28,,,,
8104,FMB-0218S,1,143,357,order53,0.051051,28,,,,
8194,FMB-0218S,1,1535,377,order53,0.578695,28,,,,
8239,FMB-0218SD,1,400,473,order53,0.1892,28,,,,
8297,XXB-0215S,1,338,198,order53,0.066924,28,,,,
8333,XXB-0215S,1,382.5,339,order53,0.129668,28,,,,
8352,FMB-0218S,1,362,495,order53,0.17919,28,,,,
8435,FMB-0225S,1,742,397,order53,0.294574,28,,,,
8464,XXB-0218S,1,515,400.8,order53,0.206412,28,,,,
8615,FMB-0218S,1,1573,398,order53,0.626054,28,,,,
8661,FMB-0215S,1,2368,401,order53,0.949568,28,,,,
8662,FMB-0218S,1,401,58,order53,0.023258,28,,,,
8848,FMB-0215S,1,244,172.5,order53,0.04209,28,,,,
8924,XXB-0215S,1,675.5,172.5,order53,0.116524,28,,,,
8931,FMB-0215S,1,2368,840,order53,1.98912,28,,,,
8932,FMB-0218SD,1,401,494,order53,0.198094,28,,,,
8933,FMB-0218SD,1,401,492,order53,0.197292,28,,,,
8945,XXB-0215S,1,382.5,339,order53,0.129668,28,,,,
8950,FMB-0218S,1,840,58,order53,0.04872,28,,,,
8987,FMB-0218S,1,495,48,order53,0.02376,28,,,,
9163,FMB-0218S,1,316,241.5,order53,0.076314,28,,,,
9471,XXB-0215S,1,676.5,339,order53,0.229334,28,,,,
9482,FMB-0218S,1,401,58,order53,0.023258,28,,,,
9582,FMB-0218SD,1,839,475,order53,0.398525,28,,,,
9619,XXB-0215S,1,338,198,order53,0.066924,28,,,,
9633,FMB-0218SD,1,401,492,order53,0.197292,28,,,,
9642,XXB-0218S,1,443,156.5,order53,0.06933,28,,,,
9827,FMB-0218S,1,1535,58,order53,0.08903,28,,,,
9904,FMB-0215S,1,338,198,order53,0.066924,28,,,,
9905,FMB-0218S,1,401,58,order53,0.023258,28,,,,
9941,XXB-0215S,1,338,118,order53,0.039884,28,,,,
9989,FMB-0218S,1,580,378,order53,0.21924,28,,,,
9990,FMB-0225S,1,742,397,order53,0.294574,28,,,,
10050,FMB-0218S,1,401,58,order53,0.023258,28,,,,
10065,XXB-0215S,1,338,118,order53,0.039884,28,,,,
10079,FMB-0218S,1,362,495,order53,0.17919,28,,,,
10126,FMB-0218SD,1,401,494,order53,0.198094,28,,,,
10204,FMB-0215S,1,2368,401,order53,0.949568,28,,,,
10247,FMB-0215S,1,245,339,order53,0.083055,28,,,,
10325,FMB-0218SD,1,840,494,order53,0.41496,28,,,,
10437,FMB-0218SD,1,400,473,order53,0.1892,28,,,,
10570,FMB-0215S,1,244,172.5,order53,0.04209,28,,,,
10607,XXB-0215S,1,338,118,order53,0.039884,28,,,,
10721,FMB-0215S,1,1535,501.5,order53,0.769803,28,,,,
10754,XXB-0218SD,1,2401,425,order53,1.020425,28,,,,
10861,FMB-0218S,1,1535,58,order53,0.08903,28,,,,
10889,XXB-0215S,1,676.5,339,order53,0.229334,28,,,,
10908,XXB-0215S,1,675.5,172.5,order53,0.116524,28,,,,
10933,FMB-0225S,1,948,398,order53,0.377304,28,,,,
11067,FMB-0218SD,1,839,475,order53,0.398525,28,,,,
11104,XXB-0218S,1,756.5,255,order53,0.192908,28,,,,
11206,XXB-0215S,1,381.5,92.5,order53,0.035289,28,,,,
11239,XXB-0215S,1,338,118,order53,0.039884,28,,,,
11270,FMB-0218SD,1,840,494,order53,0.41496,28,,,,
11567,FMB-0218S,1,840,58,order53,0.04872,28,,,,
11609,FMB-0218S,1,495,48,order53,0.02376,28,,,,
11622,XXB-0215S,1,381.5,92.5,order53,0.035289,28,,,,
11671,FMB-0218SD,1,400,473,order53,0.1892,28,,,,
11715,FMB-0215S,1,338,198,order53,0.066924,28,,,,
11769,FMB-0218S,1,495,48,order53,0.02376,28,,,,
11787,FMB-0218S,1,580,378,order53,0.21924,28,,,,
11840,XXB-0218S,1,515,400.8,order53,0.206412,28,,,,
11853,FMB-0218S,1,897,357,order53,0.320229,28,,,,
11921,XXB-0215S,1,338,198,order53,0.066924,28,,,,
12051,FMB-0218S,1,798,38,order53,0.030324,28,,,,
12229,FMB-0218S,1,316,241.5,order53,0.076314,28,,,,
12253,XXB-0215S,1,338,198,order53,0.066924,28,,,,
12332,FMB-0215S,1,338,198,order53,0.066924,28,,,,
12522,FMB-0215S,1,338,198,order53,0.066924,28,,,,
12605,FMB-0215S,1,742,897,order53,0.665574,28,,,,
32528,NJYH-0218S,1,448,203,order530,0.090944,33,,,,
32552,LMW-0218S,1,886,258,order530,0.228588,33,,,,
32703,LMW-0218S,1,308,497,order530,0.153076,33,,,,
32748,LMW-0218S,1,473,557,order530,0.263461,33,,,,
32836,LMW-0215S,1,485,471,order530,0.228435,33,,,,
32887,NJYH-0218SD,1,1598,98,order530,0.156604,33,,,,
32951,NJYH-0218S,1,2034,495,order530,1.00683,33,,,,
32964,NJYH-0218SD,1,1598,98,order530,0.156604,33,,,,
33099,LMW-0215S,1,485,971,order530,0.470935,33,,,,
33113,LMW-0218S,1,524,48,order530,0.025152,33,,,,
33176,NJYH-0218S,1,2034,495,order530,1.00683,33,,,,
33192,LMW-0218S,1,471,497,order530,0.234087,33,,,,
33255,LMW-0218S,1,472,538,order530,0.253936,33,,,,
33276,LMW-0218S,1,471,557,order530,0.262347,33,,,,
33315,NJYH-0218S,1,500,495,order530,0.2475,33,,,,
33359,XXB-0215S,1,815,439,order530,0.357785,33,,,,
33389,LMW-0218S,1,503.5,498,order530,0.250743,33,,,,
33427,NJYH-0218S,1,2138,38,order530,0.081244,33,,,,
33487,NJYH-0218S,1,500,332,order530,0.166,33,,,,
33500,XXB-0215S,1,814,172.5,order530,0.140415,33,,,,
33545,LMW-0218S,1,425,524,order530,0.2227,33,,,,
33584,LMW-0218S,1,503.5,498,order530,0.250743,33,,,,
33687,LMW-0218S,1,503.5,498,order530,0.250743,33,,,,
33707,LMW-0215S,1,2001,971,order530,1.942971,33,,,,
33758,LMW-0218S,1,524,48,order530,0.025152,33,,,,
33831,LMW-0218S,1,503.5,498,order530,0.250743,33,,,,
33908,NJYH-0218S,1,500,495,order530,0.2475,33,,,,
34012,LMW-0218S,1,971,497,order530,0.482587,33,,,,
34026,LMW-0218S,1,470,538,order530,0.25286,33,,,,
34076,LMW-0218S,1,971,58,order530,0.056318,33,,,,
34084,LMW-0218S,1,970,538,order530,0.52186,33,,,,
34133,LMW-0218S,1,503.5,498,order530,0.250743,33,,,,
34140,XXB-0215S,1,438,198,order530,0.086724,33,,,,
34193,LMW-0218S,1,2098,558,order530,1.170684,33,,,,
34305,LMW-0218S,1,970,538,order530,0.52186,33,,,,
34328,LMW-0218S,1,886,258,order530,0.228588,33,,,,
34380,LMW-0218S,1,471,557,order530,0.262347,33,,,,
34483,NJYH-0218S,1,2034,495,order530,1.00683,33,,,,
34565,LMW-0218S,1,2098,558,order530,1.170684,33,,,,
34788,LMW-0218S,1,2098,558,order530,1.170684,33,,,,
34832,LMW-0215S,1,485,308,order530,0.14938,33,,,,
34855,NJYH-0218S,1,500,495,order530,0.2475,33,,,,
34928,LMW-0218S,1,971,557,order530,0.540847,33,,,,
35034,NJYH-0218S,1,2034,497,order530,1.010898,33,,,,
35175,LMW-0218S,1,971,557,order530,0.540847,33,,,,
35176,LMW-0215S,1,2001,971,order530,1.942971,33,,,,
35280,LMW-0218S,1,2098,558,order530,1.170684,33,,,,
35358,LMW-0218S,1,971,557,order530,0.540847,33,,,,
35579,XXB-0215S,1,438,198,order530,0.086724,33,,,,
35646,LMW-0218S,1,2098,558,order530,1.170684,33,,,,
35899,XXB-0215S,1,438,198,order530,0.086724,33,,,,
35953,LMW-0215S,1,485,971,order530,0.470935,33,,,,
36122,LMW-0218S,1,971,58,order530,0.056318,33,,,,
36124,LMW-0218S,1,471,58,order530,0.027318,33,,,,
36236,LMW-0218S,1,971,58,order530,0.056318,33,,,,
36238,LMW-0218S,1,2098,558,order530,1.170684,33,,,,
36264,LMW-0218S,1,425,524,order530,0.2227,33,,,,
36326,LMW-0218S,1,971,58,order530,0.056318,33,,,,
36585,XXB-0215S,1,814,172.5,order530,0.140415,33,,,,
36711,LMW-0218S,1,471,58,order530,0.027318,33,,,,
36728,XXB-0215S,1,815,439,order530,0.357785,33,,,,
36742,LMW-0218S,1,524,48,order530,0.025152,33,,,,
36907,XXB-0215S,1,438,198,order530,0.086724,33,,,,
36964,LMW-0215S,1,2001,473,order530,0.946473,33,,,,
36965,LMW-0218S,1,971,557,order530,0.540847,33,,,,
37084,LMW-0218S,1,971,497,order530,0.482587,33,,,,
37110,LMW-0218SD,1,1618,58,order530,0.093844,33,,,,
37297,LMW-0218S,1,524,48,order530,0.025152,33,,,,
37312,LMW-0218S,1,473,557,order530,0.263461,33,,,,
37370,LMW-0218SD,1,1618,58,order530,0.093844,33,,,,
37376,LMW-0218S,1,473,58,order530,0.027434,33,,,,
37442,LMW-0218S,1,473,58,order530,0.027434,33,,,,
37461,LMW-0215S,1,2001,471,order530,0.942471,33,,,,
37462,LMW-0218S,1,503.5,498,order530,0.250743,33,,,,
32522,LMW-0218SD,1,2432,580,order531,1.41056,34,,,,
32597,XXB-0218SD,1,2368,394.5,order531,0.934176,34,,,,
32720,LMW-0218S,1,796,265.5,order531,0.211338,34,,,,
32747,LMW-0218S,1,542,307,order531,0.166394,34,,,,
32941,LMW-0218SD,1,770,579,order531,0.44583,34,,,,
32955,LMW-0218S,1,542,58,order531,0.031436,34,,,,
32958,LMW-0218S,1,371,558,order531,0.207018,34,,,,
33033,LMW-0218S,1,372,58,order531,0.021576,34,,,,
33107,XXB-0218SD,1,2368,328,order531,0.776704,34,,,,
33523,LMW-0218S,1,468,265.5,order531,0.124254,34,,,,
33677,LMW-0218SD,1,542,327,order531,0.177234,34,,,,
33752,LMW-0218SD,1,770,558,order531,0.42966,34,,,,
33883,LMW-0218SD,1,770,558,order531,0.42966,34,,,,
34355,LMW-0218S,1,372,558,order531,0.207576,34,,,,
34421,LMW-0218SD,1,2432,328,order531,0.797696,34,,,,
34475,LMW-0218S,1,796,265.5,order531,0.211338,34,,,,
34925,LMW-0218S,1,2432,38,order531,0.092416,34,,,,
35030,LMW-0218S,1,1528,53,order531,0.080984,34,,,,
35118,LMW-0218SD,1,542,308,order531,0.166936,34,,,,
35398,LMW-0215S,1,2335,372,order531,0.86862,34,,,,
35421,LMW-0218SD,1,541,288,order531,0.155808,34,,,,
35573,LMW-0215S,1,2335,770,order531,1.79795,34,,,,
35715,LMW-0218SD,1,2432,580,order531,1.41056,34,,,,
35716,LMW-0218SD,1,372,577,order531,0.214644,34,,,,
35760,LMW-0218S,1,2398,38,order531,0.091124,34,,,,
35947,LMW-0218SD,1,542,288,order531,0.156096,34,,,,
36050,XXB-0218SD,1,2368,396,order531,0.937728,34,,,,
36118,LMW-0218SD,1,770,577,order531,0.44429,34,,,,
36315,LMW-0218S,1,542,58,order531,0.031436,34,,,,
36316,LMW-0218S,1,770,58,order531,0.04466,34,,,,
36378,LMW-0218SD,1,2432,580,order531,1.41056,34,,,,
36434,LMW-0218SD,1,2432,328,order531,0.797696,34,,,,
36435,LMW-0218S,1,770,58,order531,0.04466,34,,,,
36505,XXB-0218SD,1,2368,394.5,order531,0.934176,34,,,,
37154,LMW-0215S,1,2335,542,order531,1.26557,34,,,,
37155,LMW-0218S,1,468,265.5,order531,0.124254,34,,,,
37158,LMW-0218S,1,372,58,order531,0.021576,34,,,,
37365,LMW-0218SD,1,372,579,order531,0.215388,34,,,,
37415,LMW-0218SD,1,542,98,order531,0.053116,34,,,,
32502,NJYH-0215S,1,1479,612,order532,0.905148,0,,,,
32531,NJYH-0218S,1,612,58,order532,0.035496,0,,,,
32571,NJYH-0218S,1,548,330,order532,0.18084,0,,,,
32580,XXB-0218S,1,628,393,order532,0.246804,0,,,,
32613,NJYH-0215S,1,529.5,612,order532,0.324054,0,,,,
32669,NJYH-0218S,1,612,88,order532,0.053856,0,,,,
32687,NJYH-0218S,1,363,329,order532,0.119427,0,,,,
32952,NJYH-0218S,1,372,308,order532,0.114576,0,,,,
33250,XXB-0218S,1,744,396,order532,0.294624,0,,,,
33268,NJYH-0218S,1,372,308,order532,0.114576,0,,,,
33301,NJYH-0218S,1,612,58,order532,0.035496,0,,,,
33326,NJYH-0218S,1,362,309.5,order532,0.112039,0,,,,
33459,NJYH-0218S,1,1162,247,order532,0.287014,0,,,,
33496,NJYH-0218S,1,766,308,order532,0.235928,0,,,,
33531,NJYH-0218S,1,372,308,order532,0.114576,0,,,,
33546,XXB-0218S,1,393,162.5,order532,0.063863,0,,,,
33571,XXB-0218S,1,628,393,order532,0.246804,0,,,,
33621,XXB-0215S,1,288,118,order532,0.033984,0,,,,
33767,NJYH-0218S,1,1948,348,order532,0.677904,0,,,,
33768,NJYH-0215S,1,352,612,order532,0.215424,0,,,,
33857,NJYH-0218S,1,363,329,order532,0.119427,0,,,,
33900,NJYH-0218S,1,612,347,order532,0.212364,0,,,,
34018,NJYH-0218S,1,1198,398,order532,0.476804,0,,,,
34063,XXB-0218S,1,346,300.5,order532,0.103973,0,,,,
34080,XXB-0218S,1,346,300.5,order532,0.103973,0,,,,
34087,NJYH-0218S,1,748,330,order532,0.24684,0,,,,
34134,NJYH-0218S,1,1160,327,order532,0.37932,0,,,,
34216,NJYH-0218S,1,767,308,order532,0.236236,0,,,,
34292,NJYH-0218S,1,348,248,order532,0.086304,0,,,,
34361,XXB-0215S,1,313,289,order532,0.090457,0,,,,
34381,NJYH-0218S,1,766,308,order532,0.235928,0,,,,
34382,NJYH-0218S,1,158,308,order532,0.048664,0,,,,
34449,NJYH-0218S,1,548,330,order532,0.18084,0,,,,
34525,NJYH-0218S,1,980,328,order532,0.32144,0,,,,
34527,NJYH-0218S,1,711,761,order532,0.541071,0,,,,
34582,NJYH-0218S,1,612,329,order532,0.201348,0,,,,
34704,XXB-0215S,1,288,118,order532,0.033984,0,,,,
34739,NJYH-0215S,1,782,767,order532,0.599794,0,,,,
34822,NJYH-0218S,1,760,309.5,order532,0.23522,0,,,,
34897,NJYH-0218S,1,748,330,order532,0.24684,0,,,,
34954,NJYH-0218S,1,748,330,order532,0.24684,0,,,,
35078,NJYH-0218S,1,311,372,order532,0.115692,0,,,,
35096,NJYH-0218S,1,1948,348,order532,0.677904,0,,,,
35162,NJYH-0218S,1,980,328,order532,0.32144,0,,,,
35231,NJYH-0218S,1,761,329,order532,0.250369,0,,,,
35339,XXB-0215S,1,288,118,order532,0.033984,0,,,,
35473,XXB-0218S,1,544.5,320,order532,0.17424,0,,,,
35529,XXB-0218S,1,744,394.5,order532,0.293508,0,,,,
35596,NJYH-0218S,1,311,770,order532,0.23947,0,,,,
35613,NJYH-0218S,1,782,327,order532,0.255714,0,,,,
35623,NJYH-0218S,1,612,317,order532,0.194004,0,,,,
35682,NJYH-0215S,1,782,373,order532,0.291686,0,,,,
35746,NJYH-0218S,1,1162,247,order532,0.287014,0,,,,
35804,NJYH-0218S,1,612,347,order532,0.212364,0,,,,
35832,NJYH-0215S,1,1160,178,order532,0.20648,0,,,,
35862,XXB-0215S,1,288,118,order532,0.033984,0,,,,
35880,NJYH-0218S,1,761,329,order532,0.250369,0,,,,
36104,NJYH-0218S,1,711,363,order532,0.258093,0,,,,
36406,XXB-0215S,1,321,92.5,order532,0.029693,0,,,,
36724,XXB-0215S,1,312,92.5,order532,0.02886,0,,,,
36823,XXB-0215S,1,322,289,order532,0.093058,0,,,,
36847,NJYH-0218S,1,748,330,order532,0.24684,0,,,,
36936,XXB-0218S,1,393,162.5,order532,0.063863,0,,,,
36967,XXB-0218S,1,744,394.5,order532,0.293508,0,,,,
36997,NJYH-0218S,1,311,247,order532,0.076817,0,,,,
37261,NJYH-0218S,1,1198,348,order532,0.416904,0,,,,
37303,NJYH-0218S,1,1160,178,order532,0.20648,0,,,,
37331,XXB-0218S,1,795.5,397,order532,0.315814,0,,,,
37332,NJYH-0218S,1,348,248,order532,0.086304,0,,,,
37348,XXB-0218S,1,544.5,320,order532,0.17424,0,,,,
32507,NJYH-0215S,1,548,867,order533,0.475116,34,,,,
32594,NJYH-0218S,1,1536,38,order533,0.058368,34,,,,
32644,MNH-0215S,1,298,348,order533,0.103704,34,,,,
32660,NJYH-0215S,1,248,423.5,order533,0.105028,34,,,,
32750,NJYH-0215S,1,363.5,867,order533,0.315155,34,,,,
32794,NJYH-0218S,1,867,242,order533,0.209814,34,,,,
32834,NJYH-0225S,1,734,412,order533,0.302408,34,,,,
32908,NJYH-0218S,1,867,242,order533,0.209814,34,,,,
33015,NJYH-0215S,1,298,499,order533,0.148702,34,,,,
33760,NJYH-0218S,1,298,242,order533,0.072116,34,,,,
33778,XXB-0218S,1,396.5,428,order533,0.169702,34,,,,
33922,NJYH-0218S,1,248,242,order533,0.060016,34,,,,
34215,NJYH-0218S,1,1536,263,order533,0.403968,34,,,,
34579,NJYH-0215S,1,234,852,order533,0.199368,34,,,,
34967,NJYH-0218S,1,1536,263,order533,0.403968,34,,,,
34968,NJYH-0218S,1,867,242,order533,0.209814,34,,,,
36243,NJYH-0218S,1,867,242,order533,0.209814,34,,,,
36308,XXB-0218S,1,331,512.5,order533,0.169638,34,,,,
36581,NJYH-0225S,1,734,412,order533,0.302408,34,,,,
36986,NJYH-0218S,1,734,38,order533,0.027892,34,,,,
37201,NJYH-0225S,1,943,463,order533,0.436609,34,,,,
37202,NJYH-0215S,1,248,423.5,order533,0.105028,34,,,,
37282,XXB-0218S,1,396.5,428,order533,0.169702,34,,,,
33118,NJYH-0218S,1,1961,344.5,order534,0.675565,34,,,,
33450,NJYH-0218S,1,1998,397.5,order534,0.794205,34,,,,
33626,NJYH-0218S,1,352,344.5,order534,0.121264,34,,,,
33816,XXB-0218S,1,365.5,323,order534,0.118057,34,,,,
33871,NJYH-0215S,1,352,667,order534,0.234784,34,,,,
34267,NJYH-0218S,1,1961,58,order534,0.113738,34,,,,
34506,XXB-0215S,1,288,118,order534,0.033984,34,,,,
34660,XXB-0218S,1,365.5,323,order534,0.118057,34,,,,
34783,XXB-0215S,1,288,118,order534,0.033984,34,,,,
34958,XXB-0215S,1,610,92.5,order534,0.056425,34,,,,
35029,NJYH-0218S,1,430.5,378,order534,0.162729,34,,,,
35522,XXB-0218S,1,365.5,323,order534,0.118057,34,,,,
35807,XXB-0218S,1,365.5,323,order534,0.118057,34,,,,
35975,NJYH-0215S,1,352,627,order534,0.220704,34,,,,
36177,XXB-0215S,1,611,289,order534,0.176579,34,,,,
36237,NJYH-0218S,1,1961,58,order534,0.113738,34,,,,
36290,NJYH-0218S,1,1998,53,order534,0.105894,34,,,,
36676,XXB-0218S,1,682,184,order534,0.125488,34,,,,
36790,NJYH-0218S,1,352,344.5,order534,0.121264,34,,,,
36971,NJYH-0218S,1,430.5,378,order534,0.162729,34,,,,
37064,NJYH-0215S,1,352,627,order534,0.220704,34,,,,
37438,NJYH-0218S,1,667,325.5,order534,0.217109,34,,,,
32473,NJYH-0215S,1,238,198,order535,0.047124,0,,,,
32476,NJYH-0215S,1,238,198,order535,0.047124,0,,,,
32553,NJYH-0218S,1,512,38,order535,0.019456,0,,,,
32622,NJYH-0218S,1,512,359,order535,0.183808,0,,,,
33058,NJYH-0215S,1,337,172.5,order535,0.058133,0,,,,
33138,NJYH-0218S,1,438,398,order535,0.174324,0,,,,
33170,NJYH-0215S,1,338,239,order535,0.080782,0,,,,
33191,NJYH-0218S,1,438,398,order535,0.174324,0,,,,
33269,NJYH-0218S,1,412,338,order535,0.139256,0,,,,
33275,NJYH-0215S,1,238,198,order535,0.047124,0,,,,
33321,NJYH-0218S,1,512,359,order535,0.183808,0,,,,
33488,NJYH-0215S,1,337,172.5,order535,0.058133,0,,,,
33569,NJYH-0218S,1,512,359,order535,0.183808,0,,,,
33607,NJYH-0218S,1,220,338,order535,0.07436,0,,,,
33852,NJYH-0215S,1,238,198,order535,0.047124,0,,,,
33909,NJYH-0218S,1,436,512,order535,0.223232,0,,,,
33972,NJYH-0218S,1,512,359,order535,0.183808,0,,,,
34248,NJYH-0215S,1,238,198,order535,0.047124,0,,,,
34288,NJYH-0215S,1,238,198,order535,0.047124,0,,,,
34412,NJYH-0215S,1,338,239,order535,0.080782,0,,,,
34748,NJYH-0218S,1,438,398,order535,0.174324,0,,,,
34787,NJYH-0218S,1,407.5,245,order535,0.099838,0,,,,
34833,NJYH-0218S,1,412,338,order535,0.139256,0,,,,
35049,NJYH-0218S,1,438,398,order535,0.174324,0,,,,
35088,NJYH-0218S,1,220,338,order535,0.07436,0,,,,
35102,NJYH-0218S,1,220,338,order535,0.07436,0,,,,
35159,NJYH-0218S,1,512,359,order535,0.183808,0,,,,
35195,NJYH-0218S,1,220,338,order535,0.07436,0,,,,
35296,NJYH-0218S,1,407.5,245,order535,0.099838,0,,,,
35672,NJYH-0218S,1,438,398,order535,0.174324,0,,,,
35694,NJYH-0215S,1,238,198,order535,0.047124,0,,,,
35764,NJYH-0215S,1,338,239,order535,0.080782,0,,,,
35894,NJYH-0218S,1,512,359,order535,0.183808,0,,,,
35978,NJYH-0218S,1,512,38,order535,0.019456,0,,,,
36001,NJYH-0218S,1,438,398,order535,0.174324,0,,,,
36059,NJYH-0215S,1,338,239,order535,0.080782,0,,,,
36100,NJYH-0215S,1,337,172.5,order535,0.058133,0,,,,
36178,NJYH-0218S,1,438,398,order535,0.174324,0,,,,
36200,NJYH-0218S,1,436,512,order535,0.223232,0,,,,
36387,NJYH-0218S,1,412,338,order535,0.139256,0,,,,
