item_id,item_material,item_num,item_length,item_width,item_order
26724,LMW-0218S,1,361,539,order284
26725,NJYH-0215S,1,453,92.5,order193
26726,NJYH-0218S,1,398,560,order47
26727,LMW-0218S,1,2358,580,order5
26728,NJYH-0215S,1,200,751,order120
26729,NJYH-0218S,1,897,567,order112
26730,XXB-0215S,1,383,92.5,order123
26731,LMW-0218S,1,2318,400,order7
26732,NJYH-0218S,1,803,771,order343
26733,LMW-0218S,1,618,38,order123
26734,LMW-0218S,1,814,844.5,order387
26735,LMW-0218S,1,460,58,order388
26736,LMW-0215S,1,1447,748,order211
26737,LMW-0218SD,1,1689,329,order271
26738,LMW-0218S,1,348,143.5,order177
26739,LMW-0218S,1,398,98,order11
26740,QKQ-0218S,1,1598,98,order285
26741,NJYH-0218S,1,2328,307,order346
26742,LMW-0218S,1,844.5,324,order134
26743,LMW-0218S,1,751,459,order284
26744,NJYH-0218S,1,402.5,191.5,order351
26745,NJYH-0218S,1,436,567,order112
26746,FMB-0218S,1,831,557,order118
26747,NJYH-0215S,1,714,239,order346
26748,NJYH-0218S,1,198.5,794,order77
26749,LMW-0218S,1,425,580,order37
26750,PTJH-0418S,1,727,353.5,order44
26751,LMW-0218S,1,798,298,order172
26752,NJYH-0218S,1,688,380,order295
26753,LMW-0218S,1,857,152,order271
26754,LMW-0218S,1,891,310,order271
26755,NJYH-0218S,1,255,417,order331
26756,XXB-0215S,1,438,158,order388
26757,NJYH-0218S,1,770,278.5,order343
26758,LMW-0218S,1,771,358,order274
26759,NJYH-0218S,1,840.5,373.8,order190
26760,NJYH-0218S,1,1432,379,order295
26761,NJYH-0218S,1,807,58,order293
26762,XXB-0235S,1,583,298,order379
26763,NJYH-0215S,1,338,118,order178
26764,LMW-0218S,1,538.5,460,order284
26765,LMW-0215S,1,2183,391,order388
26766,NJYH-0218S,1,1507,58,order268
26767,NJYH-0215S,1,400,52.5,order345
26768,LMW-0218S,1,487,558,order6
26769,LMW-0218S,1,2238,330,order288
26770,LMW-0218S,1,480,58,order123
26771,LMW-0218S,1,922,555,order175
26772,XXB-0215S,1,438,158,order388
26773,FMB-0215S,1,2155,828,order117
26774,LMW-0218S,1,998,360,order18
26775,LMW-0218S,1,798,298,order172
26776,LMW-0218S,1,833,358,order197
26777,LMW-0218S,1,464,58,order18
26778,NJYH-0218S,1,1168,38,order16
26779,NJYH-0218S,1,726.5,353,order190
26780,NJYH-0218S,1,408,48,order96
26781,NJYH-0218S,1,980,428,order102
26782,NJYH-0215S,1,338,78,order265
26783,QKQ-0218S,1,2385,68,order285
26784,XXB-0215S,1,439,389,order294
26785,LMW-0218S,1,425,580,order37
26786,LMW-0218S,1,406.5,560,order37
26787,QKQ-0215S,1,404,289,order20
26788,NJYH-0218S,1,213.5,775,order119
26789,NJYH-0218S,1,562,247,order188
26790,NJYH-0218S,1,973,278,order389
26791,QKQ-0215S,1,488,158,order285
26792,XXB-0235S,1,1268,298,order379
26793,LMW-0218S,1,521,391,order177
26794,QKQ-0215S,1,423,132.5,order123
26795,NJYH-0218S,1,561,208,order188
26796,QKQ-0215S,1,427,52.5,order286
26797,NJYH-0218S,1,908,380,order246
26798,LMW-0218S,1,298,330,order8
26799,NJYH-0218S,1,748,303,order113
26800,LMW-0218S,1,292,58,order12
26801,LMW-0218S,1,843.5,358,order387
26802,LMW-0215S,1,2001,743,order283
26803,NJYH-0215S,1,474.5,942,order292
26804,NJYH-0215S,1,1432,901,order295
26805,NJYH-0215S,1,572,92.5,order384
26806,NJYH-0218S,1,807,527,order293
26807,YSH-0218S,1,2294,511.2,order5
26808,LMW-0218S,1,921,58,order123
26809,LMW-0218S,1,948,55,order123
26810,QKQ-0215S,1,782,212.5,order18
26811,LMW-0218S,1,173,430,order212
26812,LMW-0218S,1,838,339.5,order18
26813,LMW-0218S,1,2098,480,order286
26814,LMW-0218S,1,670,280,order9
26815,NJYH-0218S,1,2328,307,order346
26816,NJYH-0215S,1,179.5,510,order193
26817,PGBL-0418S,1,933,400.5,order343
26818,PTJH-0418S,1,704.5,433,order44
26819,NJYH-0218S,1,844.5,376,order190
26820,QKQ-0218S,1,422,405.5,order47
26821,NJYH-0218S,1,494,333,order47
26822,LMW-0218S,1,870,58,order274
26823,LMW-0218S,1,340,328,order14
26824,NJYH-0218S,1,754,365,order97
26825,XXB-0215S,1,238,238,order279
26826,LMW-0218S,1,2398,38,order12
26827,LMW-0218S,1,2343,398,order173
26828,MNH-0218S,1,681,347,order76
26829,LMW-0218S,1,1709,376,order387
26830,NJYH-0215S,1,438,158,order112
26831,QKQ-0218S,1,291.5,311.5,order345
26832,LMW-0218S,1,770,378,order274
26833,LMW-0218S,1,937,479,order286
26834,NJYH-0218S,1,2214,369,order76
26835,NJYH-0218S,1,543,194,order193
26836,LMW-0218S,1,407,363,order228
26837,LMW-0215S,1,1701,464,order18
26838,LMW-0215S,1,1372,732,order274
26839,JH-0218S,1,610.5,496,order289
26840,NJYH-0218S,1,398,1078,order188
26841,NJYH-0215S,1,238,118,order389
26842,LMW-0215S,1,2201,322,order9
26843,MNH-0218S,1,1621,318,order343
26844,LMW-0218S,1,841,510,order123
26845,LMW-0215S,1,2001,1041,order37
26846,NJYH-0218S,1,1132,328,order16
26848,NJYH-0215S,1,348,78,order383
26849,LMW-0218S,1,748,600,order8
26850,LMW-0218S,1,382,597,order173
26851,LMW-0215S,1,844.5,769,order134
26852,LMW-0218S,1,2351,379,order387
26853,LMW-0218S,1,1235,38,order387
26854,XXB-0215S,1,438,78,order388
26855,XXB-0215S,1,438,78,order388
26856,LMW-0218S,1,362,557,order176
26857,JH-0218S,1,396,377,order274
26858,LMW-0218S,1,261,606,order8
26859,NJYH-0218S,1,973,328,order389
26860,LMW-0218S,1,670,299,order9
26861,NJYH-0218S,1,761,243,order402
26862,LMW-0218S,1,377,397,order173
26863,QKQ-0215S,1,595,389,order284
26864,NJYH-0218S,1,930,538,order351
26865,NJYH-0215S,1,438,158,order351
26866,LMW-0218S,1,391,58,order388
26868,LMW-0218S,1,638,617,order8
26869,LMW-0218S,1,1260,58,order197
26870,LMW-0218S,1,761,538,order176
26871,LMW-0218S,1,2351,379,order387
26872,NJYH-0218S,1,2343,535,order269
26873,NJYH-0218S,1,2181,528,order76
26874,QKQ-0215S,1,438,158,order177
26875,NJYH-0215S,1,715,339,order331
26876,LMW-0218S,1,964.5,338,order274
26877,FMB-0218S,1,2252,560,order117
26878,NJYH-0218S,1,376,528,order293
26879,QKQ-0215S,1,388,78,order286
26880,LMW-0218S,1,727,58,order286
26881,NJYH-0218S,1,383,538,order165
26882,NJYH-0218S,1,428,509,order292
26883,LMW-0218S,1,1730,58,order116
26884,PLHH-0418S,1,699.5,430.3,order387
26885,NJYH-0218S,1,897,58,order112
26886,NJYH-0215S,1,388,118,order325
26887,LMW-0218S,1,852,380,order197
26888,LMW-0218S,1,2027,58,order5
26889,LMW-0215S,1,1427,734,order284
26890,XXB-0218SD,1,1788,78,order89
26891,LMW-0218S,1,959,360,order211
26892,NJYH-0215S,1,338,78,order265
26893,HYBW-0218S,1,2198,607,order76
26894,NJYH-0215S,1,288,238,order195
26895,NJYH-0218SD,1,428,58,order193
26896,PTJH-0418S,1,727,353.5,order44
26897,LMW-0218S,1,441,358,order177
26898,NJYH-0215S,1,298,118,order384
26899,NJYH-0218S,1,1243,448,order292
26900,FMB-0225S,1,2398,398,order331
26901,MNH-0215S,1,405,92.5,order165
26902,LMW-0218S,1,1825,327,order14
26903,YSH-0215S,1,288,78,order12
26904,QKQ-0215S,1,403,92.5,order20
26905,NJYH-0218S,1,880,308,order346
26906,NJYH-0215S,1,901,377.5,order343
26907,NJYH-0215S,1,438,78,order269
26908,QKQ-0218S,1,635.5,48,order284
26909,LMW-0218S,1,937,460,order286
26910,LMW-0215S,1,901,839,order18
26911,QKQ-0218S,1,794,414.5,order172
26912,QKQ-0218S,1,908,58.5,order211
26913,QKQ-0218S,1,2418,38,order122
26914,NBSY-0218S,1,440,377,order123
26915,NJYH-0218S,1,436,198,order112
26916,LMW-0218S,1,1192,279,order276
26917,LMW-0218S,1,926,847,order116
26918,LMW-0218S,1,379,38,order12
26919,NJYH-0218SD,1,2428,347,order193
26920,LMW-0218S,1,312,577.5,order388
26921,LMW-0218S,1,2098,540,order284
26922,LMW-0215S,1,2001,743,order283
26923,LMW-0218S,1,340,328,order14
26924,LMW-0218S,1,1529,57,order286
26925,XXB-0215S,1,488,118,order274
26926,NJYH-0218S,1,162,357,order384
26927,NJYH-0218S,1,733.5,327,order389
26928,LMW-0218S,1,500,58,order285
26929,LMW-0218S,1,402.5,310,order271
26930,NJYH-0215S,1,288,238,order195
26931,NJYH-0218S,1,510,78,order193
26932,NJYH-0218S,1,703,558,order94
26933,NJYH-0218S,1,498.5,379,order246
26934,LMW-0215S,1,512,727,order286
26935,LMW-0218S,1,223,397,order274
26936,LMW-0215S,1,967.5,822,order7
26937,LMW-0218S,1,822,278,order7
26938,LMW-0218S,1,487.5,278,order7
26939,HYBW-0215S,1,1407,848,order382
26940,NJYH-0215S,1,348,78,order345
26941,YGKQ-0418S,1,652.5,345.5,order382
26942,NJYH-0218S,1,416.5,398,order190
26943,NJYH-0215S,1,438,78,order269
26944,LMW-0218S,1,2385,580,order285
26945,XXB-0215S,1,613,212.5,order279
26946,NJYH-0218S,1,1001,277,order402
26947,LMW-0218S,1,230,298,order172
26948,NJYH-0218S,1,438,38,order390
26949,QKQ-0215S,1,455,92.5,order212
26950,XXB-0215S,1,488,78,order402
26951,MNH-0218S,1,406,38,order165
26952,NJYH-0218S,1,2337,407,order165
26953,LMW-0218S,1,647,58,order5
26954,LMW-0218S,1,480,378,order12
26955,NJYH-0218S,1,119,404.5,order22
26956,NJYH-0225S,1,2398,438,order331
26957,YGKQ-0418S,1,697,180,order382
26958,NJYH-0218S,1,808,387,order382
26959,LMW-0218S,1,930,38,order20
26960,NJYH-0218S,1,942,527,order292
26961,XXB-0215S,1,789,489,order274
26962,XXB-0215S,1,488,118,order274
26963,QKQ-0215S,1,438,158,order177
26964,NJYH-0225S,1,393,48,order402
26965,LMW-0218S,1,407,98,order228
26966,LMW-0218S,1,548,429,order274
26967,LMW-0218S,1,379,38,order12
26968,NJYH-0215S,1,722,212.5,order331
26969,NJYH-0218S,1,2111,58,order382
26970,NJYH-0218S,1,510,78,order193
26971,LMW-0218S,1,2343,398,order173
26972,LMW-0218S,1,598,771,order274
26973,NJYH-0218S,1,198,350,order193
26974,NJYH-0218S,1,988,377,order295
26975,NJYH-0215S,1,162,629,order384
26976,LMW-0218S,1,903,1192,order276
26977,NJYH-0218S,1,1368,398,order270
26978,NJYH-0218S,1,148,411,order294
26979,XXB-0218SD,1,934,362.5,order295
26980,NJYH-0215S,1,572,92.5,order384
26981,LMW-0218S,1,770,558,order273
26982,QKQ-0218S,1,504.5,395,order273
26983,YSH-0218S,1,2294,511.2,order5
26984,LMW-0218S,1,2398,359,order386
26985,LMW-0218S,1,463,300,order18
26986,LMW-0218S,1,2351,38,order387
26987,LMW-0218S,1,1128,489.5,order211
26988,LMW-0218S,1,512,551,order18
26989,XXB-0218S,1,798,68,order277
26990,YSH-0218S,1,2084,468.5,order112
26991,NJYH-0215S,1,488,238,order44
26992,PTJH-0418S,1,727,353.5,order44
26993,LMW-0218S,1,400,58,order387
26994,NJYH-0218S,1,2278,807,order76
26995,LMW-0218SD,1,390,555,order388
26996,FMB-0215S,1,2155,828,order117
26997,LMW-0218S,1,771,53,order274
26998,LMW-0218S,1,861,377.5,order274
26999,NJYH-0218SD,1,2078,58,order195
27000,NJYH-0218S,1,482.5,275.5,order188
27001,LMW-0218S,1,662,58,order213
27002,NJYH-0218S,1,702,58,order382
27003,NJYH-0218S,1,2048,348,order296
27004,NJYH-0218S,1,869,391,order389
27005,LMW-0218S,1,285,292,order177
27006,NJYH-0218S,1,840,299,order343
27007,NJYH-0218S,1,2340,299,order343
27008,NJYH-0215S,1,1550,723,order269
27009,LMW-0218S,1,508,580,order273
27010,NJYH-0215S,1,1941,807,order293
27011,LMW-0218S,1,647,579,order5
27012,LMW-0218S,1,625,58,order12
27013,NJYH-0218SD,1,1738,113,order188
27014,NJYH-0215S,1,2061,931,order351
27015,QKQ-0218S,1,658,198,order283
27016,YSH-0218S,1,793,187.5,order134
27017,LMW-0218S,1,603,980,order275
27018,NJYH-0215S,1,178.5,368,order384
27019,NJYH-0218S,1,1477,397,order190
27020,QKQ-0218SD,1,2434,419.5,order213
27021,LMW-0218S,1,814,844.5,order387
27022,QKQ-0218S,1,794,435,order172
27023,XXB-0215S,1,238,238,order279
27024,XXB-0218S,1,500,482.5,order274
27025,LMW-0218S,1,2398,38,order12
27026,LMW-0215S,1,1492.5,824,order177
27027,NJYH-0218S,1,840,299,order343
27028,LMW-0218S,1,321,578,order37
27029,NJYH-0218SD,1,598,113,order188
27030,QKQ-0215S,1,427,52.5,order286
27031,LMW-0218S,1,726,460,order286
27032,LMW-0218S,1,2027,577,order5
27033,NJYH-0218S,1,542,58,order165
27034,LMW-0218S,1,361,58,order284
27035,NJYH-0218S,1,2288,409,order382
27036,XXB-0215S,1,388,118,order294
27037,LMW-0218S,1,329.6,560,order37
27038,LMW-0218S,1,774,359,order289
27039,LMW-0218S,1,577,38,order5
27040,XXB-0218S,1,531,395,order274
27041,NJYH-0215S,1,734,1107,order402
27042,LMW-0218S,1,405,238,order197
27043,NJYH-0215S,1,382,239,order389
27044,NJYH-0218S,1,215,261,order384
27045,NJYH-0218S,1,718.5,355.5,order190
27046,LMW-0218S,1,873.5,310,order272
27047,LMW-0218S,1,248,291,order177
27048,QKQ-0215S,1,783,289,order18
27049,LMW-0218S,1,727,477,order286
27050,LMW-0215S,1,454.5,856,order116
27051,XMJQ-0218S,1,460,58,order235
27052,NJYH-0218S,1,961,515,order269
27053,NJYH-0215S,1,870.5,962,order246
27054,NJYH-0218S,1,330,398,order178
27055,LMW-0215S,1,481.5,638,order8
27056,NJYH-0218S,1,493,201.5,order235
27057,XXB-0218SD,1,509,425,order293
27058,QKQ-0218S,1,635.5,48,order284
27059,NJYH-0218S,1,2238,38,order246
27060,XXB-0218S,1,936,404.5,order276
27061,LMW-0218S,1,381,297,order172
27062,LMW-0218S,1,442,58,order175
27063,QKQ-0215S,1,238,158,order172
27064,NJYH-0218S,1,2340,299,order343
27065,QKQ-0218S,1,1468.5,469,order123
27066,LMW-0218S,1,762,345,order228
27067,LMW-0218SD,1,674,78,order388
27068,LMW-0215S,1,2241,922,order175
27069,LMW-0218S,1,1317,329,order272
27070,LMW-0218S,1,548,429,order274
27071,XXB-0218S,1,824,426,order271
27072,LMW-0218S,1,1998,330,order14
27073,FMB-0218S,1,2252,560,order117
27074,NJYH-0218S,1,2271,423.5,order117
27075,NJYH-0218S,1,666,387,order382
27076,LMW-0218S,1,973,378,order387
27077,NJYH-0218S,1,404,48,order117
27078,LMW-0218S,1,606,329,order8
27079,LMW-0218S,1,1258,38,order8
27080,NJYH-0218S,1,795.5,336,order102
27081,LMW-0218S,1,835,376,order387
27082,LMW-0218S,1,382,578,order173
27083,NJYH-0215S,1,454,289,order193
27084,NJYH-0218S,1,577,68,order217
27085,GHSS-0218S,1,2098,318,order172
27086,LMW-0218S,1,833,358,order197
27087,QKQ-0218S,1,1794,395,order176
27088,LMW-0218SD,1,674,498,order388
27089,LMW-0225S,1,2060,598,order286
27090,NJYH-0218SD,1,1067,98,order269
27091,NJYH-0218S,1,2358,353,order47
27092,LMW-0218S,1,926,847,order116
27093,LMW-0218S,1,862,397,order274
27094,LMW-0218S,1,116,577,order7
27095,LMW-0218S,1,751,470,order284
27096,QKQ-0215S,1,438,158,order283
27097,NJYH-0218S,1,1446,448,order325
27098,NJYH-0215S,1,675,439,order118
27099,NJYH-0218S,1,1560,58,order346
27100,NJYH-0215S,1,162,620,order384
27101,LMW-0218S,1,704,58,order285
27102,NJYH-0225S,1,1998,397.5,order265
27103,LMW-0218S,1,342,58,order197
27104,LMW-0218S,1,762,58,order134
27105,NJYH-0215S,1,438,118,order89
27106,LMW-0215S,1,358,662,order213
27107,QKQ-0218S,1,464.5,155,order20
27108,NJYH-0218S,1,1560,307,order346
27109,LMW-0218S,1,2353,580,order6
27110,NJYH-0215S,1,162,620,order384
27111,NJYH-0218S,1,213.5,775,order119
27112,NJYH-0218S,1,561,208,order188
27113,YSH-0218S,1,2188,38,order112
27114,LMW-0218S,1,1888,558,order177
27116,LMW-0218S,1,414,365,order228
27117,NJYH-0215S,1,663,489,order44
27118,XXB-0218SD,1,509,423.5,order293
27119,NJYH-0218S,1,2022,557,order165
27120,LMW-0218S,1,856,327,order116
27121,LMW-0218S,1,841,290,order288
27122,NJYH-0218S,1,1429,322,order113
27123,LMW-0218S,1,824,555,order177
27124,LMW-0218SD,1,390,555,order388
27125,NJYH-0218S,1,530,428,order325
27126,NJYH-0218SD,1,1613,58,order190
27127,NJYH-0215S,1,1432,950.5,order295
27128,NJYH-0218S,1,777,48,order115
27129,LMW-0218S,1,736,579.5,order7
27130,NJYH-0215S,1,311.5,460,order178
27131,CBZP-0218S,1,762,367,order134
27132,LMW-0218S,1,512,529,order18
27133,LMW-0215S,1,901,512,order18
27134,LMW-0218S,1,2343,598,order173
27135,LMW-0218S,1,382,58,order173
27136,LMW-0218SD,1,390,555,order388
27137,FMB-0218S,1,831,557,order118
27138,LMW-0218S,1,1562,58,order273
27139,NJYH-0218S,1,494,333,order47
27140,XXB-0215S,1,368,52.5,order274
27141,NJYH-0218S,1,2022,557,order165
27143,QKQ-0218S,1,846,342.5,order122
27144,NJYH-0218S,1,215,263,order384
27145,NJYH-0218S,1,510,329,order193
27146,LMW-0218S,1,736,263.5,order289
27147,LMW-0218S,1,1698,359,order18
27148,LMW-0215S,1,821.5,834,order197
27149,NJYH-0215S,1,438,78,order95
27150,NJYH-0218S,1,433,536,order165
27151,NJYH-0215S,1,471,821,order188
27152,NJYH-0218S,1,612,597,order115
27153,NJYH-0215S,1,1259,855,order22
27154,LMW-0218S,1,847,329,order116
27155,LMW-0215S,1,397.5,892,order285
27156,YSH-0215S,1,703,92.5,order134
27157,LMW-0215S,1,406.5,1041,order37
27158,MNH-0218S,1,203,328,order77
27159,MNH-0215S,1,845,859,order76
27160,NJYH-0215S,1,288,78,order76
27161,LMW-0218S,1,998,38,order274
27162,LMW-0218S,1,762,329,order14
27163,LMW-0218S,1,887,577,order174
27164,LMW-0218S,1,1055,358,order37
27165,QKQ-0218S,1,908,378,order211
27166,LMW-0218SD,1,460,556.5,order388
27167,LMW-0218S,1,1698,359,order18
27168,NJYH-0218S,1,748,303,order113
27169,LMW-0215S,1,1265.5,448,order271
27170,NJYH-0218S,1,911,328,order296
27171,QKQ-0218S,1,670,393.5,order286
27172,NJYH-0218S,1,382.5,58,order389
27173,NJYH-0215S,1,467,52.5,order265
27174,LMW-0218S,1,1632.5,38,order274
27175,QKQ-0218S,1,2034,377.5,order286
27176,LMW-0218S,1,568,378,order277
27177,PDLL-0418S,1,765,146.5,order383
27178,NJYH-0225S,1,398,1098,order188
27179,QKQ-0218S,1,879,157.5,order116
27180,LMW-0218S,1,2098,480,order286
27181,LMW-0218S,1,2185,55,order387
27183,FMB-0218S,1,2261,560,order118
27184,NJYH-0215S,1,438,158,order118
27185,NJYH-0218S,1,769,288,order346
27186,QKQ-0218S,1,2328,395,order122
27187,NJYH-0215S,1,338,78,order265
27188,LMW-0218S,1,808,350,order134
27189,NJYH-0225S,1,734,697,order402
27190,YSH-0218S,1,504,395,order134
27191,LMW-0218S,1,512,529,order18
27193,LMW-0218S,1,140,597,order388
27194,QKQ-0218S,1,925,198,order285
27195,NJYH-0218S,1,366,257.5,order389
27196,LMW-0218S,1,558,429,order274
27197,NJYH-0218S,1,214,242,order384
27198,PKQL-0418SD,1,1033,57,order264
27199,MNH-0218S,1,419.5,38,order76
27200,YGKQ-0418S,1,643,174.5,order384
27201,NJYH-0218SD,1,2098,58,order195
27202,NJYH-0218S,1,728,585,order103
27203,LMW-0218S,1,769,358,order11
27204,LMW-0218S,1,690,274,order177
27205,LMW-0215S,1,1882,498,order20
27206,NJYH-0215S,1,362.5,52.5,order76
27207,YGKQ-0418S,1,652.5,345.5,order382
27208,QKQ-0218S,1,721.5,437.5,order116
27210,YSH-0215S,1,488,78,order7
27211,NJYH-0218S,1,1797,68,order217
27212,LMW-0218S,1,508,350,order134
27213,LMW-0218S,1,466,360,order211
27214,NJYH-0215S,1,963.5,542,order165
27215,NJYH-0218S,1,510,78,order193
27216,NJYH-0218S,1,1487,327,order389
27217,NJYH-0225S,1,1584,298,order389
27218,NJYH-0215S,1,2331,392,order193
27219,NJYH-0218S,1,2271,423.5,order117
27220,NJYH-0215S,1,787.5,339,order387
27221,FMB-0218S,1,828,557,order117
27222,NJYH-0218S,1,665,366,order382
27223,NJYH-0218S,1,950.5,357,order295
27224,NJYH-0218S,1,1432,379,order295
27225,LMW-0218SD,1,2348,580,order273
27226,LMW-0215S,1,139.5,674,order388
27227,NJYH-0215S,1,338,78,order265
27228,LMW-0215S,1,2246,377,order173
27229,LMW-0215S,1,526,130,order177
27231,LMW-0218S,1,960,379,order211
27232,QKQ-0215S,1,456,339,order212
27233,LMW-0218S,1,373,378,order279
27234,NJYH-0218S,1,777,48,order115
27235,MNH-0218S,1,718,348,order76
27236,LMW-0218S,1,1966,1100,order285
27237,LMW-0218S,1,1888,558,order177
27238,LMW-0218S,1,1460,377,order274
27239,LMW-0218S,1,2333,530,order123
27240,LMW-0218S,1,1212,377,order11
27241,LMW-0218S,1,1004,558,order6
27242,LMW-0218S,1,2268,398,order274
27243,XXB-0215S,1,488,118,order274
27244,NJYH-0218S,1,1195,579,order47
27245,LMW-0218S,1,508,350,order134
27246,MNH-0218SD,1,902,347,order76
27247,QKQ-0218S,1,863,277.5,order18
27249,LMW-0218S,1,467,379,order211
27250,LMW-0218S,1,583,38,order388
27251,LMW-0218S,1,145,432,order285
27252,YH-0218S,1,973,328,order116
27253,LMW-0218S,1,606,329,order8
27254,NJYH-0218S,1,909,376.3,order389
27255,LMW-0215S,1,122,460.5,order388
27256,LMW-0218S,1,759,577,order286
27257,NJYH-0218S,1,1585,58,order343
27258,QKQ-0215S,1,288,118,order20
27259,NJYH-0218S,1,414,549,order293
27260,NJYH-0215S,1,576.5,813.5,order246
27261,QKQ-0218S,1,527,377.5,order286
27262,NJYH-0218S,1,791,794,order195
27263,QKQ-0215S,1,418,908,order211
27264,LMW-0218S,1,1698,58,order18
27265,LMW-0218S,1,512,409,order212
27266,NJYH-0215S,1,690,439,order89
27267,XXB-0215S,1,488,78,order402
27268,LMW-0215S,1,400,80,order211
27269,NJYH-0218S,1,1210,644,order95
27270,YSH-0215S,1,593.5,289,order12
27271,NJYH-0218S,1,836,765,order389
27272,NJYH-0218S,1,2032,661,order294
27273,NJYH-0218S,1,872,328,order389
27274,5-0218S,1,678,392,order402
27276,LMW-0218SD,1,391,574,order388
27277,FMB-0215S,1,2164,831,order118
27278,NJYH-0218S,1,998,299,order343
27279,MNH-0218S,1,770,327,order77
27280,LMW-0218S,1,846,560,order274
27281,XXB-0218SD,1,394,339.5,order294
27282,LMW-0218SD,1,347,58,order213
27283,LMW-0218S,1,2248,558,order176
27284,LMW-0218S,1,1991,38,order387
27285,LMW-0218SD,1,1685,58,order213
27286,LMW-0218S,1,937,58,order388
27287,YH-0218S,1,973,328,order116
27288,NJYH-0218S,1,973,328,order389
27289,LMW-0218S,1,948,310,order271
27290,NJYH-0218S,1,764,257.5,order389
27291,NJYH-0218S,1,868.5,374,order389
27292,NJYH-0218S,1,1475,178,order190
27293,NJYH-0215S,1,338,118,order387
27294,LMW-0218S,1,2098,580,order37
27295,FMB-0218S,1,2261,560,order118
27296,LMW-0218S,1,447,383,order5
27297,XXB-0218S,1,878,169.5,order274
27298,LMW-0218S,1,294.5,278,order279
27299,NJYH-0215S,1,662,212.5,order44
27300,NJYH-0218S,1,840,299,order343
27301,MNH-0218S,1,902,58,order76
27302,LMW-0218SD,1,738,98,order213
27303,QKQ-0215S,1,338,118,order212
27304,LMW-0215S,1,2001,937,order286
27305,LMW-0218S,1,2098,480,order286
27306,LMW-0218S,1,841,290,order288
27307,PDLL-0418S,1,616.5,379.5,order383
27308,NJYH-0218S,1,214,242,order384
27309,NJYH-0218S,1,964,761,order402
27310,NJYH-0218S,1,746,198,order118
27311,LMW-0218S,1,734,540,order284
27312,LMW-0218S,1,903,259.5,order276
27313,NJYH-0218S,1,962,534,order269
27314,NJYH-0218S,1,281,357.5,order265
27315,FMB-0218S,1,827,538,order117
27316,YDBS-0225S,1,898,898,order81
27317,LMW-0218S,1,278,365,order228
27318,LMW-0218S,1,173,430,order212
27319,NJYH-0218S,1,1882,58,order351
27320,QKQ-0215S,1,393,92.5,order20
27321,XXB-0215S,1,438,92.5,order294
27322,YSH-0218S,1,866.5,411.3,order11
27323,YSH-0218S,1,564,340,order7
27324,YSH-0215S,1,438,158,order5
27325,LMW-0218S,1,511,531.5,order18
27326,NJYH-0218S,1,362,273.5,order346
27327,LMW-0218S,1,541,143.5,order177
27328,QKQ-0215S,1,471,489,order177
27329,NJYH-0218S,1,1230,334,order390
27330,LMW-0218S,1,930,378,order37
27331,LMW-0215S,1,1129.5,322,order37
27332,NJYH-0218S,1,119,404.5,order22
27333,MNH-0218S,1,483,378,order165
27334,LMW-0218S,1,418,379,order12
27335,LMW-0218S,1,999,582,order274
27336,NJYH-0215S,1,288,238,order195
27337,LMW-0215S,1,966,558,order274
27338,LMW-0215S,1,2288,670,order285
27339,QKQ-0218S,1,504.5,395,order273
27340,HYBW-0225S,1,1768,348,order116
27341,LMW-0215S,1,144.5,870,order274
27342,NJYH-0215S,1,895,396,order195
27343,NJYH-0225S,1,398,1098,order188
27344,LMW-0218S,1,973,377.5,order20
27345,QKQ-0218S,1,598.5,68,order283
27346,NJYH-0218S,1,681,434.5,order76
27347,XXB-0215S,1,238,238,order279
27348,YSH-0218S,1,2194,337.5,order5
27349,NJYH-0218S,1,460,515,order269
27350,NJYH-0218S,1,374.5,528,order76
27351,NJYH-0218S,1,908,380,order246
27352,NJYH-0218S,1,510,78,order193
27353,QKQ-0218S,1,513,191.5,order123
27354,NJYH-0218SD,1,577,78,order89
27355,QKQ-0218S,1,908,88,order211
27356,FMB-0218S,1,831,490,order118
27357,NJYH-0218S,1,769,288,order346
27358,NJYH-0218S,1,2368,288,order96
27359,QKQ-0218S,1,508,133.5,order286
27360,QKQ-0218S,1,508,133.5,order286
27361,QKQ-0218S,1,508,133.5,order286
27362,QKQ-0215S,1,783,289,order18
27363,LMW-0218SD,1,2434,368,order213
27364,NJYH-0218S,1,844.5,376,order190
27365,NJYH-0218S,1,692,262,order390
27366,LMW-0218S,1,1159,58,order134
27367,LMW-0218S,1,821.5,576,order388
27368,LMW-0218S,1,312,597,order388
27369,NJYH-0215S,1,338,118,order178
27370,QKQ-0218S,1,691.5,275,order284
27371,NJYH-0218S,1,2221,559,order165
27372,NJYH-0215S,1,714,212.5,order331
27373,LMW-0215S,1,966,558,order274
27374,NJYH-0215S,1,1848.5,215,order384
27375,NJYH-0218S,1,198,350,order193
27376,LMW-0218S,1,727,477,order286
27377,NJYH-0218S,1,692.5,368,order382
27378,LMW-0218S,1,743,579,order283
27379,NJYH-0218S,1,942,525,order292
27380,NJYH-0218S,1,548,398,order295
27381,LMW-0218S,1,1501,420,order286
27382,YSH-0218S,1,858,385.3,order134
27383,LMW-0218S,1,512,58,order18
27384,LMW-0218S,1,425,395,order177
27385,LMW-0218S,1,1327,380,order12
27386,FMB-0218S,1,548,383,order331
27387,NJYH-0215S,1,318,795,order165
27388,NJYH-0218S,1,719.5,375,order190
27389,LMW-0215S,1,2311,762,order134
