批次序号,原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
28,FMB-0218S,94,11840,756.5,348,1941.8,1166.5
28,FMB-0218S,94,7958,965,156.5,756.5,443
28,FMB-0218S,94,8345,798.5,385,1199.5,484
28,FMB-0218S,94,8421,798.5,450,1199.5,852.5
28,FMB-0218S,95,8842,0,458,0,384
28,FMB-0218S,95,10198,0,862,384,348.5
28,FMB-0218S,95,10270,862,181,0,644
28,FMB-0218S,95,10455,0,1166.5,732.5,348.5
28,FMB-0218S,95,10932,0,395,732.5,1374.5
28,FMB-0218S,95,11363,0,1166.5,732.5,348.5
28,FMB-0218S,95,11508,395,181,1081,644
28,FMB-0218S,95,12195,576,458,1081,384
28,FMB-0218S,95,7650,576,484,1465,385
28,FMB-0218S,95,9881,395,181,1725,644
28,FMB-0218S,95,10414,395,818,1725,88
28,FMB-0218S,95,11064,395,862,1725,348
28,FMB-0218S,96,11065,0,855,0,961
28,FMB-0218S,96,11240,855,58,0,1348
28,FMB-0218S,96,11390,0,644,961,181
28,FMB-0218S,96,12261,0,1292,961,257
28,FMB-0218S,96,7768,0,1328,961,58
28,FMB-0218S,96,7911,0,417,1218,961
28,FMB-0218S,96,9950,417,258,1218,1058
28,FMB-0218S,96,9966,417,1374.5,1218,395
28,FMB-0218S,96,11406,913,181,0,644
28,FMB-0218S,96,11575,675,181,1613,644
28,FMB-0218S,97,11807,0,349,0,97
28,FMB-0218S,97,11963,349,98,0,828
28,FMB-0218S,97,8545,447,58,0,369
28,FMB-0218S,97,12389,447,1868,0,98
28,FMB-0218S,97,8112,447,1898,0,148
28,FMB-0218S,97,11767,505,498,148,148
28,FMB-0218S,97,9127,0,58,97,848
28,FMB-0218S,97,10051,58,877,828,347
28,FMB-0218S,97,10762,0,998,1175,258
28,FMB-0218S,97,10936,505,596,296,58
28,FMB-0218S,97,11447,505,576,354,97
28,FMB-0218S,97,11914,0,330,1433,853
28,FMB-0218S,97,12228,58,58,97,562
28,FMB-0218S,97,12534,1101,58,148,1888
28,FMB-0218S,97,7700,116,138,97,542
28,FMB-0218S,97,7921,998,88,451,1098
28,FMB-0218S,97,7923,330,327,1433,870
28,FMB-0218S,97,8014,447,453,451,330
28,FMB-0218S,97,8105,1159,58,148,1118
28,FMB-0218S,97,8143,1159,257,148,1292
28,FMB-0218S,98,8269,0,877,0,347
28,FMB-0218S,98,8669,0,877,347,201
28,FMB-0218S,98,8821,0,877,548,329
28,FMB-0218S,98,8955,0,348,877,238
28,FMB-0218S,98,9130,877,58,0,519
28,FMB-0218S,98,9337,348,853,877,330
28,FMB-0218S,98,9345,0,877,1207,309.5
28,FMB-0218S,98,9537,0,816,1516.5,877
28,FMB-0218S,98,9755,877,329,1207,877
28,FMB-0218S,98,9789,877,518,1207,58
28,FMB-0218S,99,9867,0,327,0,412
28,FMB-0218S,99,10273,327,329,0,412
28,FMB-0218S,99,10328,656,412,0,329
28,FMB-0218S,99,10337,656,453,329,330
28,FMB-0218S,99,10597,656,1827,329,348
28,FMB-0218S,99,10725,0,412,412,327
28,FMB-0218S,99,10726,412,330,677,453
28,FMB-0218S,99,11095,412,330,677,2098
28,FMB-0218S,99,11187,742,238,677,348
28,FMB-0218S,99,11387,742,330,677,2098
28,FMB-0218S,100,11388,0,58,0,818
28,FMB-0218S,100,11456,58,499,0,148
28,FMB-0218S,100,11855,557,329,0,412
28,FMB-0218S,100,12147,886,330,0,2098
28,FMB-0218S,100,12212,58,329,148,412
28,FMB-0218S,100,12496,387,58,148,1918
28,FMB-0218S,100,12524,445,58,148,2218
28,FMB-0218S,100,12630,503,453,2098,330
28,FMB-0218S,100,9679,503,918,2098,58
28,FMB-0218S,100,10905,503,798,2098,148
28,FMB-0218S,100,11249,503,898,2098,148
28,FMB-0218S,100,11464,503,2098,2098,330
28,FMB-0218S,100,8290,503,870,2098,327
28,FMB-0218S,101,10125,0,379,0,862
28,FMB-0218S,101,10601,379,473,0,400
28,FMB-0218S,101,12289,379,400,400,473
28,FMB-0218S,101,8387,0,475,873,839
28,FMB-0218S,101,12493,779,401,400,494
28,FMB-0218S,101,8079,475,401,894,494
28,FMB-0218S,101,8239,475,401,1388,492
28,FMB-0218S,101,8932,0,492,1880,401
28,FMB-0218S,101,8933,492,718,1880,58
28,FMB-0218S,101,9582,492,379,1880,862
28,FMB-0218S,101,9633,492,148,1880,2198
28,FMB-0218S,101,10126,492,698,1880,148
28,FMB-0218S,102,10325,0,494,0,840
28,FMB-0218S,102,10437,494,494,0,840
28,FMB-0218S,102,11067,0,400,840,473
28,FMB-0218S,102,11270,400,473,840,400
28,FMB-0218S,102,11671,400,475,1240,839
28,FMB-0218SD,0,7768,0,257,0,1292
28,FMB-0218SD,0,7911,257,58,0,1328
28,FMB-0218SD,0,9950,315,257,0,1292
28,FMB-0218SD,0,9966,572,417,0,961
28,FMB-0218SD,0,11406,572,1348,0,58
28,FMB-0218SD,0,11575,989,97,58,576
28,FMB-0218SD,0,11807,1086,58,58,848
28,FMB-0218SD,0,11963,1144,58,58,1118
28,FMB-0218SD,0,8545,572,542,961,138
28,FMB-0218SD,0,12389,0,998,1328,258
28,FMB-0218SD,0,8112,998,58,1099,562
28,FMB-0218SD,0,11767,998,855,1099,961
28,FMB-0218SD,0,9127,998,88,1099,1098
28,FMB-0218SD,0,10051,998,1058,1099,258
28,FMB-0218SD,1,10762,0,453,0,330
28,FMB-0218SD,1,10936,0,1888,0,58
28,FMB-0218SD,1,11447,453,498,58,148
28,FMB-0218SD,1,11914,951,58,58,518
28,FMB-0218SD,1,12228,0,853,330,330
28,FMB-0218SD,1,12534,0,877,660,201
28,FMB-0218SD,1,7700,453,369,206,58
28,FMB-0218SD,1,7921,1009,98,58,1868
28,FMB-0218SD,1,7923,1107,58,58,519
28,FMB-0218SD,1,8014,0,877,861,347
28,FMB-0218SD,1,8105,0,596,1208,58
28,FMB-0218SD,1,8143,0,828,1266,98
28,FMB-0218SD,1,8269,853,97,206,349
28,FMB-0218SD,1,8669,0,329,1364,877
28,FMB-0218SD,1,8821,0,1898,1364,148
28,FMB-0218SD,1,8955,329,853,1926,330
28,FMB-0218SD,1,9130,329,347,1926,877
28,FMB-0218SD,1,9337,329,327,1926,870
28,FMB-0218SD,2,9345,0,412,0,329
28,FMB-0218SD,2,9537,0,816,329,877
28,FMB-0218SD,2,9755,0,1827,329,348
28,FMB-0218SD,2,9789,0,877,1206,329
28,FMB-0218SD,2,9867,412,348,0,238
28,FMB-0218SD,2,10273,0,877,1535,309.5
28,FMB-0218SD,2,10328,0,453,1844.5,330
28,FMB-0218SD,2,10337,0,2098,1844.5,330
28,FMB-0218SD,3,10597,0,412,0,329
28,FMB-0218SD,3,10725,412,327,0,412
28,FMB-0218SD,3,10726,739,58,0,1918
28,FMB-0218SD,3,11095,739,2098,0,330
28,FMB-0218SD,3,11187,0,348,329,238
28,FMB-0218SD,3,11387,797,330,330,2098
28,FMB-0218SD,3,11388,348,330,412,453
28,FMB-0218SD,3,11456,0,453,865,330
28,FMB-0218SD,3,11855,0,2098,865,330
28,FMB-0218SD,3,12147,0,412,1195,327
28,FMB-0218SD,4,12212,0,58,0,718
28,FMB-0218SD,4,12496,58,898,0,148
28,FMB-0218SD,4,12524,58,379,148,862
28,FMB-0218SD,4,12630,956,58,0,2218
28,FMB-0218SD,4,9679,0,798,1010,148
28,FMB-0218SD,4,10905,437,494,148,401
28,FMB-0218SD,4,11249,437,412,549,329
28,FMB-0218SD,4,11464,0,473,1158,400
28,FMB-0218SD,4,8290,473,412,1158,329
28,FMB-0218SD,4,10125,473,379,1487,862
28,FMB-0218SD,4,10601,473,499,1487,148
28,FMB-0218SD,4,12289,0,327,1558,870
28,FMB-0218SD,4,8387,0,918,1558,58
28,FMB-0218SD,4,12493,0,400,1558,473
28,FMB-0218SD,4,8079,0,2198,1558,148
28,FMB-0218SD,4,8239,1014,148,0,698
28,FMB-0218SD,4,8932,1162,58,0,818
28,FMB-0218SD,5,8933,0,401,0,492
28,FMB-0218SD,5,9582,401,473,0,400
28,FMB-0218SD,5,9633,401,401,400,494
28,FMB-0218SD,5,10126,0,839,894,475
28,FMB-0218SD,5,10325,0,494,1369,840
28,FMB-0218SD,5,10437,802,400,400,473
28,FMB-0218SD,5,11067,802,840,400,494
28,FMB-0218SD,5,11270,494,492,1369,401
28,FMB-0218SD,5,11671,494,475,1369,839
28,FMB-0225S,0,8415,0,732,0,577
28,FMB-0225S,0,8434,732,428,0,818
28,FMB-0225S,0,11131,0,348,577,548
28,FMB-0225S,0,7829,348,578,818,1328
28,FMB-0225S,0,9992,348,577,818,732
28,FMB-0225S,0,11144,348,348,818,1317
28,FMB-0225S,1,8906,0,708,0,447
28,FMB-0225S,1,8569,708,447,0,708
28,FMB-0225S,1,11511,0,332,447,1798
28,FMB-0225S,1,12203,0,2297,447,448
28,FMB-0225S,2,12470,0,448,0,2297
28,FMB-0225S,2,9594,448,742,0,397
28,FMB-0225S,2,10769,448,378,397,933
28,FMB-0225S,2,8435,448,1866,397,378
28,FMB-0225S,2,9990,448,397,1330,742
28,FMB-0225S,3,10933,0,933,0,578
28,FMB-0225S,3,9666,0,398,578,948
28,FMB-0225S,3,9839,398,424,578,836
28,JH-0215S,0,11843,0,422,0,2325.5
28,MNH-0218S,0,8381,0,461.5,0,281
28,MNH-0218S,0,10291,461.5,281,0,461.5
28,NJHL-0218S,0,9335,0,240,0,818
28,NJHL-0218S,0,9557,240,277,0,237
28,NJHL-0218S,0,10201,517,277,0,237
28,NJHL-0218S,0,10531,240,818,237,236
28,NJHL-0218S,0,10688,240,236,473,818
28,NJYH-0218S,0,8053,0,894,0,135.5
28,NJYH-0218S,0,8568,0,2398,0,336
28,NJYH-0218S,0,8607,0,135.5,336,894
28,NJYH-0218S,0,8638,135.5,444.5,336,742
28,NJYH-0218S,0,9496,580,445,336,809
28,NJYH-0218S,0,9934,580,38,336,2418
28,NJYH-0218S,0,10262,580,332,336,2398
28,NJYH-0218S,0,10692,135.5,444.5,1078,742
28,NJYH-0218S,1,11197,0,742,0,444.5
28,NJYH-0218S,1,11884,742,444.5,0,742
28,NJYH-0218S,1,11984,0,809,742,445
28,NJYH-0218S,1,12094,0,809,1187,445
28,NJYH-0218S,1,12138,0,809,1632,445
28,QKQ-0215S,0,7861,0,488,0,198
28,QKQ-0215S,0,7893,488,464,0,289
28,QKQ-0215S,0,8038,0,288,198,118
28,QKQ-0215S,0,8418,288,288,289,118
28,QKQ-0215S,0,10141,576,289,289,473
28,QKQ-0215S,0,10303,952,158,0,488
28,QKQ-0215S,0,10564,0,158,316,488
28,QKQ-0215S,0,10757,158,288,407,118
28,QKQ-0215S,0,10893,1110,92.5,0,463
28,QKQ-0215S,0,11158,446,118,407,288
28,QKQ-0215S,0,11458,158,463,762,92.5
28,QKQ-0215S,0,12168,865,118,488,288
28,QKQ-0215S,0,3559,158,288,525,118
28,QKQ-0215S,0,3800,621,464,776,289
28,QKQ-0215S,0,3842,983,118,488,288
28,QKQ-0215S,0,3878,0,505,854.5,132.5
28,QKQ-0215S,0,3981,0,198,987,488
28,QKQ-0215S,0,4281,1110,92.5,463,472
28,QKQ-0215S,0,4770,1085,118,935,288
28,QKQ-0215S,0,5159,505,92.5,854.5,463
28,QKQ-0215S,0,5372,198,118,987,288
28,QKQ-0215S,0,5433,597.5,506,1223,489
28,QKQ-0215S,0,5834,0,489,1475,506
28,QKQ-0215S,0,5936,489,289,1712,464
28,QKQ-0215S,0,6085,489,506,1712,489
28,QKQ-0215S,0,6145,316,118,987,288
28,QKQ-0215S,0,6288,158,288,643,118
28,QKQ-0215S,0,6323,0,505,2201,172.5
28,QKQ-0215S,0,6529,505,505,2201,172.5
28,QKQ-0215S,0,6551,505,473,2201,289
28,QKQ-0215S,0,7002,995,198,1712,488
28,QKQ-0215S,0,7003,1103.5,92.5,1223,472
28,QKQ-0215S,0,7009,1103.5,289,1223,464
28,QKQ-0215S,0,7168,0,488,1981,198
28,QKQ-0215S,0,7169,0,92.5,1981,463
28,QKQ-0215S,1,7452,0,92.5,0,311
28,QKQ-0215S,1,8393,92.5,118,0,438
28,QKQ-0215S,1,8532,210.5,312,0,439
28,QKQ-0215S,1,8698,522.5,288,0,118
28,QKQ-0215S,1,11740,810.5,118,0,438
28,QKQ-0218S,0,8052,0,228,0,595
28,QKQ-0218S,0,8446,228,664,0,430
28,QKQ-0218S,0,9359,892,48,0,1016
28,QKQ-0218S,0,9387,228,350,430,48
28,QKQ-0218S,0,9690,228,430,430,2114
28,QKQ-0218S,0,9965,228,664,430,596
28,QKQ-0218S,0,10033,228,430,430,2114
28,QKQ-0218S,0,10096,892,295,1016,665
28,QKQ-0218S,1,10366,0,410,0,936.5
28,QKQ-0218S,1,10429,410,229,0,595
28,QKQ-0218S,1,10493,639,228,0,595
28,QKQ-0218S,1,11021,867,295,0,665
28,QKQ-0218S,1,11224,0,1016,936.5,48
28,QKQ-0218S,1,11541,0,596,936.5,2114
28,QKQ-0218S,1,11779,596,430,984.5,665
28,QKQ-0218S,1,8541,1162,48,0,350
28,QKQ-0218S,1,9627,1162,922.5,0,410
28,QKQ-0218S,2,10233,0,922.5,0,410
28,QKQ-0218S,2,10801,0,922.5,410,410
28,QKQ-0218S,2,12414,0,410,820,936.5
28,QKQ-0218S,2,12482,0,1198,820,1398
28,QKQ-0218S,3,12591,0,544,0,161
28,QKQ-0218S,3,12649,544,457.5,0,416
28,QKQ-0218S,3,8417,0,544,161,161
28,QKQ-0218S,3,9413,0,544,322,161
28,QKQ-0218S,3,10833,544,298,416,798
28,QKQ-0218S,3,12365,544,1386.5,416,410
28,QKQ-0218S,3,4131,0,544,483,161
28,QKQ-0218S,3,4342,0,161,644,544
28,QKQ-0218S,3,4763,0,398,1188,395
28,QKQ-0218S,3,5434,161,161,644,544
28,QKQ-0218S,3,5769,842,343.5,826,395
28,QKQ-0218S,3,6536,398,343.5,1214,395
28,QKQ-0218S,3,8370,398,1994,1214,398
28,QKQ-0218S,4,8550,0,487.5,0,2114
28,QKQ-0218S,4,9160,487.5,178,0,383
28,QKQ-0218S,4,9381,487.5,1596,0,487.5
28,QKQ-0218S,4,9641,487.5,487.5,0,2114
28,QKQ-0218S,5,9807,0,487.5,0,2114
28,QKQ-0218S,5,10114,0,829.5,2114,275.5
28,QKQ-0218S,5,10820,487.5,479.5,0,487.5
28,QKQ-0218S,5,12022,487.5,479.5,487.5,487.5
28,QKQ-0218S,5,12282,487.5,479.5,975,487.5
28,QKQ-0218S,5,12300,487.5,513,1462.5,487.5
28,QKQ-0218S,5,12416,487.5,487.5,1462.5,479.5
28,QKQ-0218S,5,12557,487.5,275.5,1462.5,829.5
28,QKQ-0218S,6,8587,0,615,0,132.5
28,QKQ-0218S,6,9305,615,375,0,854
28,QKQ-0218S,6,9512,0,854,854,402
28,QKQ-0218S,6,10151,0,401.5,1256,934
28,QKQ-0218S,6,10654,0,934,1256,401.5
28,QKQ-0218S,6,10814,0,438,132.5,158
28,QKQ-0218S,6,11275,0,402,132.5,934
28,QKQ-0218S,6,11656,0,401.5,132.5,854
28,QKQ-0218S,6,8235,0,854,132.5,401.5
28,QKQ-0218S,6,9207,0,934,132.5,375
28,QKQ-0218S,7,9321,0,198,0,338
28,QKQ-0218S,7,9711,198,676.5,0,339
28,QKQ-0218S,7,10147,0,563,339,92.5
28,QKQ-0218S,7,11960,874.5,158,0,438
28,QKQ-0218S,7,12242,1032.5,172.5,0,675.5
28,QKQ-0218S,7,12243,0,439,431.5,616
28,QKQ-0218S,7,8297,439,338,431.5,118
28,QKQ-0218S,7,8333,777,92.5,339,563
28,QKQ-0218S,7,8924,869.5,118,438,338
28,QKQ-0218S,7,8945,439,389,902,564
28,QKQ-0218S,7,9471,439,118,549.5,338
28,QKQ-0218S,7,9619,828,388,902,118
28,QKQ-0218S,7,9941,0,675.5,1466,172.5
28,QKQ-0218S,7,10065,675.5,439,1466,616
28,QKQ-0218S,7,10607,0,564,1638.5,389
28,QKQ-0218S,7,10889,828,382.5,1020,339
28,QKQ-0218S,7,10908,0,92.5,1047.5,381.5
28,QKQ-0218S,7,11206,92.5,118,1047.5,388
28,QKQ-0218S,7,11239,0,338,2027.5,198
28,QKQ-0218S,7,11622,338,338,2082,198
28,QKQ-0218S,7,11921,338,339,2082,382.5
28,QKQ-0218S,7,12253,828,381.5,1359,92.5
28,QKQ-0218S,7,7882,677,388,2082,118
28,QKQ-0218S,7,7886,677,438,2200,158
28,QKQ-0218S,7,7931,557,118,549.5,338
28,QKQ-0218S,7,8146,557,615,549.5,132.5
28,QKQ-0218S,7,8181,557,676.5,549.5,339
28,QKQ-0218S,7,8358,557,158,549.5,438
28,QKQ-0218S,7,8690,0,338,2225.5,198
28,QKQ-0218S,8,8831,0,388,0,118
28,QKQ-0218S,8,9151,388,389,0,564
28,QKQ-0218S,8,9451,777,391,0,2392
28,QKQ-0218S,8,9603,0,388,118,118
28,QKQ-0218S,8,9631,0,389,564,564
28,QKQ-0218S,8,9879,0,388,236,118
28,QKQ-0218S,8,10175,389,118,564,388
28,QKQ-0218S,8,10616,0,388,354,118
28,QKQ-0218S,8,10999,389,388,952,118
28,QKQ-0218S,8,11286,507,118,564,388
28,QKQ-0218S,8,11407,389,92.5,1070,563
28,QKQ-0218S,8,11418,625,118,564,388
28,QKQ-0218S,8,11484,481.5,92.5,1070,563
28,QKQ-0218S,8,11784,574,92.5,1070,563
28,QKQ-0218S,8,11928,0,389,1128,564
28,QKQ-0218S,8,12047,666.5,92.5,1070,563
28,QKQ-0218S,8,12144,389,118,1633,388
28,QKQ-0218S,8,8855,0,389,1692,564
28,QKQ-0218S,9,9045,0,2392,0,391
28,QKQ-0218S,9,9226,0,391,0,2392
28,QKQ-0218S,9,9453,391,687,391,193.5
28,QKQ-0218S,9,9782,391,2392,391,391
28,QKQ-0218S,10,9851,0,2392,0,391
28,QKQ-0218S,10,9996,0,391,0,2392
28,QKQ-0218S,10,11713,391,788.5,391,434
28,QKQ-0218S,10,7779,391,687,825,193.5
28,QKQ-0218S,10,8287,391,440,1018.5,465
28,QKQ-0218S,10,9259,391,434,1483.5,788.5
28,QKQ-0218S,11,11473,0,784.5,0,450
28,QKQ-0218S,11,11657,0,465,450,440
28,QKQ-0218S,11,11866,465,450,450,784.5
28,QKQ-0218S,11,12023,0,890,1234.5,435
28,QKQ-0218S,11,12404,0,435,1234.5,890
28,QKQ-0218S,11,8168,0,788.5,1234.5,434
28,QKQ-0218S,11,8557,0,450,1234.5,852.5
28,QKQ-0218S,11,9585,0,435,1234.5,890
28,QKQ-0218S,12,9609,0,348,0,1166.5
28,QKQ-0218S,12,9664,348,156.5,0,443
28,QKQ-0218S,12,12372,504.5,515,0,400.8
28,QKQ-0218S,12,7955,504.5,348.5,400.8,862
28,QKQ-0218S,12,8004,853,255,400.8,756.5
28,QKQ-0218S,12,8464,0,450,1166.5,784.5
28,QKQ-0218S,12,9642,450,515,1262.8,400.8
28,QKQ-0218S,12,11104,450,385,1663.6,484
28,QKQ-0218S,12,11840,450,852.5,1663.6,450
28,QKQ-0218S,12,7958,450,450,1663.6,852.5
28,QKQ-0218S,12,8345,0,443,1951,156.5
28,QKQ-0218S,12,8421,0,756.5,1951,255
28,QKQ-0218S,13,8842,0,395,0,1374.5
28,QKQ-0218S,13,10198,395,384,0,458
28,QKQ-0218S,13,10270,779,88,0,818
28,QKQ-0218S,13,10455,395,644,818,181
28,QKQ-0218S,13,10932,395,348,999,862
28,QKQ-0218S,13,11363,0,1166.5,1861,348.5
28,QKQ-0218S,13,11508,743,458,999,384
28,QKQ-0218S,13,12195,743,1166.5,999,348.5
28,QKQ-0218S,13,7650,867,181,0,644
28,QKQ-0218S,13,9881,867,862,0,348.5
28,QKQ-0218S,13,10414,867,181,0,644
28,QKQ-0218S,13,11064,867,484,0,385
28,QKQ-0218S,14,11065,0,1328,0,58
28,QKQ-0218S,14,11240,0,1374.5,0,395
28,QKQ-0218S,14,11390,0,1348,0,58
28,QKQ-0218S,14,12261,0,181,395,644
28,QKQ-0218S,14,7768,181,181,395,644
28,QKQ-0218S,14,7911,362,855,395,961
28,QKQ-0218S,14,9950,0,1058,1356,258
28,QKQ-0218S,14,9966,0,417,1356,961
28,QKQ-0218S,14,11406,0,257,1356,1292
28,QKQ-0218S,14,11575,417,181,1614,644
28,QKQ-0218S,15,11807,0,58,0,848
28,QKQ-0218S,15,11963,58,258,0,998
28,QKQ-0218S,15,8545,316,148,0,498
28,QKQ-0218S,15,12389,464,98,0,1868
28,QKQ-0218S,15,8112,562,97,0,349
28,QKQ-0218S,15,11767,659,542,0,138
28,QKQ-0218S,15,9127,0,1118,1868,58
28,QKQ-0218S,15,10051,562,576,349,97
28,QKQ-0218S,15,10762,0,1098,1926,88
28,QKQ-0218S,15,10936,562,347,446,877
28,QKQ-0218S,15,11447,0,330,998,453
28,QKQ-0218S,15,11914,0,1888,998,58
28,QKQ-0218S,15,12228,0,1898,998,148
28,QKQ-0218S,15,12534,0,327,998,870
28,QKQ-0218S,15,7700,562,562,1323,58
28,QKQ-0218S,15,7921,0,828,2014,98
28,QKQ-0218S,15,7923,0,853,2014,330
28,QKQ-0218S,15,8014,1138,58,138,369
28,QKQ-0218S,15,8105,1138,1292,138,257
28,QKQ-0218S,15,8143,330,58,1146,596
28,QKQ-0218S,16,8269,0,877,0,201
28,QKQ-0218S,16,8669,0,347,201,877
28,QKQ-0218S,16,8821,877,58,0,519
28,QKQ-0218S,16,8955,935,58,0,518
28,QKQ-0218S,16,9130,347,348,201,238
28,QKQ-0218S,16,9337,347,309.5,439,877
28,QKQ-0218S,16,9345,656.5,329,519,877
28,QKQ-0218S,16,9537,0,853,1396,330
28,QKQ-0218S,16,9755,0,877,1396,816
28,QKQ-0218S,16,9789,0,877,1396,329
28,QKQ-0218S,17,9867,0,330,0,453
28,QKQ-0218S,17,10273,330,453,0,330
28,QKQ-0218S,17,10328,783,238,0,348
28,QKQ-0218S,17,10337,783,1827,0,348
28,QKQ-0218S,17,10597,330,412,330,327
28,QKQ-0218S,17,10725,742,329,348,412
28,QKQ-0218S,17,10726,742,330,348,2098
28,QKQ-0218S,17,11095,0,327,453,412
28,QKQ-0218S,17,11187,327,329,657,412
28,QKQ-0218S,17,11387,327,330,657,2098
28,QKQ-0218S,18,11388,0,330,0,2098
28,QKQ-0218S,18,11456,330,798,0,148
28,QKQ-0218S,18,11855,330,2098,0,330
28,QKQ-0218S,18,12147,330,412,330,329
28,QKQ-0218S,18,12212,742,148,330,898
28,QKQ-0218S,18,12496,330,870,1228,327
28,QKQ-0218S,18,12524,330,1918,1228,58
28,QKQ-0218S,18,12630,0,918,2098,58
28,QKQ-0218S,18,9679,0,58,2098,2218
28,QKQ-0218S,18,10905,890,330,330,453
28,QKQ-0218S,18,11249,330,329,659,412
28,QKQ-0218S,18,11464,330,499,1555,148
28,QKQ-0218S,18,8290,918,58,1555,818
28,QKQ-0218S,19,10125,0,494,0,401
28,QKQ-0218S,19,10601,494,148,0,698
28,QKQ-0218S,19,12289,642,401,0,492
28,QKQ-0218S,19,8387,642,2198,0,148
28,QKQ-0218S,19,12493,0,862,698,379
28,QKQ-0218S,19,8079,0,473,1077,400
28,QKQ-0218S,19,8239,473,473,1077,400
28,QKQ-0218S,19,8932,0,475,1477,839
28,QKQ-0218S,19,8933,475,492,1477,401
28,QKQ-0218S,19,9582,1043,58,148,718
28,QKQ-0218S,19,9633,1043,379,148,862
28,QKQ-0218S,19,10126,475,401,1878,494
28,QKQ-0218S,20,10325,0,475,0,839
28,QKQ-0218S,20,10437,475,494,0,840
28,QKQ-0218S,20,11067,0,840,840,494
28,QKQ-0218S,20,11270,0,818,1334,236
28,QKQ-0218S,20,11671,0,394,1334,1212.5
28,QKQ-0218S,20,8054,818,395.5,1334,824
28,QKQ-0218S,20,9574,818,824,1334,395.5
28,QKQ-0218S,20,11416,394,400,1570,473
28,QKQ-0218S,20,9335,394,400,1570,473
28,QKQ-0218S,21,9557,0,2198,0,58
28,QKQ-0218S,21,10201,0,78,58,998
28,QKQ-0218S,21,10531,78,744,58,58
28,QKQ-0218S,21,10688,822,58,58,2198
28,QKQ-0218S,21,7696,0,769,1056,58
28,QKQ-0218S,21,7773,0,818,1114,240
28,QKQ-0218S,21,8021,880,277,58,237
28,QKQ-0218S,21,8959,78,236,116,818
28,QKQ-0218S,21,8984,1157,58,58,2178
28,QKQ-0218S,21,9182,78,618,934,58
28,QKQ-0218S,21,9699,314,237,116,277
28,QKQ-0218S,21,10419,0,749,1354,58
28,QKQ-0218S,21,10843,0,2178,1354,58
28,QKQ-0218S,21,11188,0,598,1412,78
28,QKQ-0218S,21,11189,0,764,1490,58
28,QKQ-0218S,21,11246,0,1018,2256,58
28,QKQ-0218S,21,11420,551,58,116,749
28,QKQ-0218S,21,12381,0,769,1548,58
28,QKQ-0218SD,0,7696,0,2198,0,58
28,QKQ-0218SD,0,7773,0,2178,0,58
28,QKQ-0218SD,0,8021,0,764,58,58
28,QKQ-0218SD,0,8959,764,58,58,769
28,QKQ-0218SD,0,8984,0,1018,827,58
28,QKQ-0218SD,0,9182,0,769,885,58
28,QKQ-0218SD,0,9699,822,58,58,749
28,QKQ-0218SD,0,10419,822,2178,58,58
28,QKQ-0218SD,0,10843,1018,58,116,2198
28,QKQ-0218SD,0,11188,0,58,116,618
28,QKQ-0218SD,0,11189,58,598,116,78
28,QKQ-0218SD,0,11246,0,744,734,58
28,QKQ-0218SD,0,11420,1076,58,116,749
28,QKQ-0218SD,0,12381,0,998,943,78
28,XXB-0215S,0,8235,0,338,0,198
28,XXB-0215S,0,9207,338,198,0,338
28,XXB-0215S,0,9321,536,382.5,0,339
28,XXB-0215S,0,9711,0,438,338,158
28,XXB-0215S,0,10147,438,382.5,339,339
28,XXB-0215S,0,11960,820.5,381.5,339,92.5
28,XXB-0215S,0,12242,0,338,198,118
28,XXB-0215S,0,12243,0,675.5,678,172.5
28,XXB-0215S,0,8297,918.5,198,0,338
28,XXB-0215S,0,8333,820.5,158,431.5,438
28,XXB-0215S,0,8924,0,338,496,118
28,XXB-0215S,0,8945,978.5,158,431.5,438
28,XXB-0215S,0,9471,675.5,92.5,678,381.5
28,XXB-0215S,0,9619,0,616,850.5,439
28,XXB-0215S,0,9941,768,198,869.5,338
28,XXB-0215S,0,10065,966,158,869.5,438
28,XXB-0215S,0,10607,0,615,1289.5,132.5
28,XXB-0215S,0,10889,616,338,1207.5,118
28,XXB-0215S,0,10908,954,118,1307.5,338
28,XXB-0215S,0,11206,0,615,1422,132.5
28,XXB-0215S,0,11239,0,616,1554.5,439
28,XXB-0215S,0,11622,0,676.5,1993.5,339
28,XXB-0215S,0,11921,676.5,339,1645.5,676.5
28,XXB-0215S,0,12253,676.5,675.5,1645.5,172.5
28,XXB-0218S,0,8855,0,391,0,2392
28,XXB-0218S,0,9045,391,193.5,0,687
28,XXB-0218S,0,9226,391,2392,0,391
28,XXB-0218S,0,9453,391,391,0,2392
28,XXB-0218S,1,9782,0,391,0,2392
28,XXB-0218S,1,9851,391,193.5,0,687
28,XXB-0218S,1,9996,584.5,391,0,2392
28,XXB-0218S,1,11713,584.5,391,0,2392
28,XXB-0218S,2,7779,0,890,0,435
28,XXB-0218S,2,8287,0,788.5,435,434
28,XXB-0218S,2,9259,0,435,869,890
28,XXB-0218S,2,11473,0,788.5,1759,434
28,XXB-0218S,2,11657,435,465,869,440
28,XXB-0218S,2,11866,435,434,869,788.5
28,XXB-0218S,2,12023,435,784.5,869,450
28,XXB-0218S,2,12404,435,440,869,465
28,XXB-0218S,2,8168,435,890,869,435
28,XXB-0218S,3,8557,0,784.5,0,450
28,XXB-0218S,3,9585,0,852.5,450,450
