原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
NBSY-0218SD,41,25479,137.5,389,925,441
NBSY-0218SD,42,25480,0,410,0,655
NBSY-0218SD,42,25481,0,1736,0,58
NBSY-0218SD,42,25483,410,58,58,947
NBSY-0218SD,42,25484,468,310,58,261
NBSY-0218SD,42,25485,468,662,319,558
NBSY-0218SD,42,25486,468,671,877,376
NBSY-0218SD,42,25487,468,541,877,1494
NBSY-0218SD,42,25488,468,478.5,877,473.5
NBSY-0218SD,42,25489,0,447,1005,636
NBSY-0218SD,42,25490,778,338,58,158
NBSY-0218SD,42,25491,0,428,1641,161
NBSY-0218SD,42,25492,0,312,1802,356
NBSY-0218SD,42,25493,0,711,2371,52.5
NBSY-0218SD,43,25494,0,278,0,735
NBSY-0218SD,43,25495,0,2038,0,580
NBSY-0218SD,43,25496,0,2438,0,38
NBSY-0218SD,43,25497,278,298,580,78
NBSY-0218SD,43,25498,576,471,580,339
NBSY-0218SD,43,25499,576,2377,580,415
NBSY-0218SD,44,25500,0,2425,0,568
NBSY-0218SD,44,25501,0,230.5,568,376
NBSY-0218SD,44,25502,230.5,946,568,482
NBSY-0218SD,44,25503,230.5,310,568,1447.5
NBSY-0218SD,44,25504,540.5,379,1050,732
NBSY-0218SD,44,25505,919.5,255,1050,267
NBSY-0218SD,44,25506,540.5,327,1782,392
NBSY-0218SD,45,25507,0,1243,0,348
NBSY-0218SD,45,25508,0,378,348,180
NBSY-0218SD,45,25509,378,601,348,345
NBSY-0218SD,45,25510,0,745,693,586
NBSY-0218SD,45,25511,745,418.5,693,815
NBSY-0218SD,45,25512,0,312,1279,323.5
NBSY-0218SD,45,25513,0,2384,1279,58
NBSY-0218SD,45,25514,312,727,1508,630
NBSY-0218SD,45,25515,312,447,1508,636
NBSY-0218SD,45,25516,312,319,1508,1429.5
NBSY-0218SD,45,25517,1163.5,48,348,395
NBSY-0218SD,46,25518,0,58,0,750
NBSY-0218SD,46,25519,58,840,0,530
NBSY-0218SD,46,25520,58,778,530,326
NBSY-0218SD,46,25521,898,158,0,388
NBSY-0218SD,46,25522,0,727,856,58
NBSY-0218SD,46,25523,0,770,914,418
NBSY-0218SD,46,25524,0,466,1332,387
NBSY-0218SD,46,25525,466,461,1332,132.5
NBSY-0218SD,46,25526,466,371,1332,2021.5
NBSY-0218SD,46,25527,466,535,1332,540
NBSY-0218SD,46,25528,466,723,1332,351
NBSY-0218SD,47,25529,0,397,0,58
NBSY-0218SD,47,25530,397,439,0,414
NBSY-0218SD,47,25531,836,53,0,697
NBSY-0218SD,47,25532,0,575,414,853
NBSY-0218SD,47,25533,889,58,0,991
NBSY-0218SD,47,25534,575,605.5,991,289
NBSY-0218SD,47,25535,575,2252,991,390
NBSY-0218SD,47,25536,0,574,1267,378
NBSY-0218SD,47,25537,0,1967,1267,58
NBSY-0218SD,47,25538,574,562,1381,261
NBSY-0218SD,47,25539,0,300,58,344
NBSY-0218SD,47,25540,574,455,1642,579
NBSY-0218SD,47,25541,574,38,1642,2438
NBSY-0218SD,47,25542,574,1063,1642,58
NBSY-0218SD,48,25543,0,2353,0,822
NBSY-0218SD,49,25544,0,900,0,287.5
NBSY-0218SD,49,25545,0,443,287.5,730.5
NBSY-0218SD,49,25546,900,158,0,387
NBSY-0218SD,49,25547,900,1371,0,812
NBSY-0218SD,49,25548,443,277.5,287.5,261
NBSY-0218SD,49,25549,443,408,548.5,640.5
NBSY-0218SD,49,25550,0,689,1189,297
NBSY-0218SD,49,25551,851,269,812,347
NBSY-0218SD,50,25552,0,953,0,2003
NBSY-0218SD,50,25553,0,392.5,0,2369
NBSY-0218SD,51,25554,0,457,0,1302
NBSY-0218SD,51,25555,457,288,0,118
NBSY-0218SD,51,25556,745,459,0,2001
NBSY-0218SD,51,25557,745,558,0,2370
NBSY-0218SD,52,25558,0,494,0,475
NBSY-0218SD,52,25559,494,128,0,350
NBSY-0218SD,52,25560,622,58,0,310
NBSY-0218SD,52,25561,680,349,0,414
NBSY-0218SD,52,25562,680,1616.5,0,962
NBSY-0218SD,52,25563,0,225.5,475,924
NBSY-0218SD,52,25564,225.5,288,475,78
NBSY-0218SD,52,25565,225.5,277,553,286
NBSY-0218SD,52,25566,225.5,329,839,922
NBSY-0218SD,53,25567,0,2394.5,0,375
NBSY-0218SD,53,25568,0,762,375,1961
NBSY-0218SD,53,25569,762,372.5,375,513
NBSY-0218SD,53,25570,762,505,375,132.5
NBSY-0218SD,54,25571,0,838,0,346.5
NBSY-0218SD,54,25572,838,300,0,380
NBSY-0218SD,54,25573,1138,38,0,1010
NBSY-0218SD,54,25574,0,800,346.5,92.5
NBSY-0218SD,54,25575,0,1622,346.5,261
NBSY-0218SD,54,25576,0,660,607.5,328
NBSY-0218SD,54,25577,0,1067,935.5,342
NBSY-0218SD,54,25578,1067,58,607.5,1010
NBSY-0218SD,54,25579,660,338,607.5,158
NBSY-0218SD,54,25580,0,713,1277.5,249.5
NBSY-0218SD,54,25581,0,613,1527,412
NBSY-0218SD,54,25582,713,310,1277.5,378.5
NBSY-0218SD,54,25583,660,327,765.5,154.5
NBSY-0218SD,54,25584,660,38,765.5,2438
NBSY-0218SD,54,25585,660,243,765.5,862
NBSY-0218SD,55,25586,0,885,0,555
NBSY-0218SD,55,25587,0,427,555,260
NBSY-0218SD,55,25588,885,298,0,598
NBSY-0218SD,55,25589,427,58,555,759
NBSY-0218SD,55,25590,485,360,555,597
NBSY-0218SD,55,25591,485,468,1152,578
NBSY-0218SD,55,25592,485,2438,1152,38
NBSY-0218SD,55,25593,0,1197,1730,498
NBSY-0218SD,55,25594,0,565.5,1730,548.5
NBSY-0218SD,55,25595,845,279.5,598,229
NBSY-0218SD,55,25596,845,658,598,338
NBSY-0218SD,55,25597,0,411,815,692
NBSY-0218SD,55,25598,845,338,936,158
NBSY-0218SD,56,25599,0,198,0,438
NBSY-0218SD,56,25600,198,337,0,1222
NBSY-0218SD,56,25601,535,479,0,99.5
NBSY-0218SD,56,25602,535,1235,0,298
NBSY-0218SD,56,25603,0,693,1222,299
NBSY-0218SD,56,25604,0,921,1521,58
NBSY-0218SD,56,25606,535,322,298,347
NBSY-0218SD,56,25607,857,118,298,578
NBSY-0218SD,56,25608,693,457,876,362
NBSY-0218SD,56,25609,693,2148,876,578
NBSY-0218SD,56,25610,0,348,1579,330
NBSY-0218SD,57,25611,0,380,0,475.5
NBSY-0218SD,57,25612,380,402,0,2236
NBSY-0218SD,57,25613,782,319,0,541
NBSY-0218SD,57,25614,782,442,0,439
NBSY-0218SD,57,25615,0,358.5,475.5,939
NBSY-0218SD,57,25616,0,1822,475.5,350
NBSY-0218SD,57,25617,0,459,475.5,258
NBSY-0218SD,57,25618,782,58,825.5,694
NBSY-0218SD,58,25619,0,118,0,457
NBSY-0218SD,58,25620,0,1298,0,38
NBSY-0218SD,58,25621,118,402.5,38,734
NBSY-0218SD,58,25622,520.5,38,38,556
NBSY-0218SD,58,25623,558.5,58,38,443
NBSY-0218SD,58,25624,616.5,378,38,38
NBSY-0218SD,58,25625,616.5,328,76,401
NBSY-0218SD,58,25627,616.5,400,477,377
NBSY-0218SD,58,25628,0,309.5,772,376
NBSY-0218SD,58,25629,994.5,52.5,38,413
NBSY-0218SD,58,25630,309.5,358,854,400
NBSY-0218SD,58,25631,0,885,1254,746
NBSY-0218SD,58,25632,0,1859,1254,330
NBSY-0218SD,58,25633,0,1148,1254,466
NBSY-0218SD,58,25634,667.5,438,854,78
NBSY-0218SD,59,25635,0,2284,0,406
NBSY-0218SD,59,25636,0,371,406,384
NBSY-0218SD,59,25637,371,688,406,401
NBSY-0218SD,59,25638,0,584.5,807,58
NBSY-0218SD,59,25639,0,574,807,2301
NBSY-0218SD,60,25640,0,648,0,1368
NBSY-0218SD,60,25641,0,774,1368,198
NBSY-0218SD,60,25642,648,58,0,1343
NBSY-0218SD,60,25643,706,298,0,298
NBSY-0218SD,60,25644,706,295,298,777
NBSY-0218SD,60,25645,774,384.5,1075,967
NBSY-0218SD,60,25646,774,380,1075,1098
NBSY-0218SD,60,25647,0,364.5,1566,391
NBSY-0218SD,60,25648,0,492,1957,58
NBSY-0218SD,60,25649,1004,181,0,425
NBSY-0218SD,60,25650,1004,812,0,557
NBSY-0218SD,61,25651,0,327,0,161
NBSY-0218SD,61,25652,327,498,0,238
NBSY-0218SD,61,25654,0,491,238,438
NBSY-0218SD,61,25655,0,752,676,377
NBSY-0218SD,61,25656,0,518,1053,763
NBSY-0218SD,61,25657,825,277,0,286
NBSY-0218SD,61,25658,825,2201,0,201
NBSY-0218SD,61,25659,752,240,286,830
NBSY-0218SD,61,25660,0,908,1816,148
NBSY-0218SD,61,25661,1102,118,201,238
NBSY-0218SD,61,25662,992,213.5,439,560
NBSY-0218SD,61,25663,992,298,439,1781
NBSY-0218SD,61,25664,992,2148,439,58
NBSY-0218SD,61,25665,518,380,1116,528
NBSY-0218SD,62,25666,0,526,0,498
NBSY-0218SD,62,25667,526,459,0,259.5
NBSY-0218SD,62,25668,526,378,259.5,373
NBSY-0218SD,62,25669,985,58,0,1357
NBSY-0218SD,62,25670,1043,38,0,1098
NBSY-0218SD,62,25671,0,557,632.5,974
NBSY-0218SD,62,25672,0,460,498,58
NBSY-0218SD,62,25673,557,430,1357,339
NBSY-0218SD,62,25674,557,377,632.5,681
NBSY-0218SD,62,25675,0,538,1606.5,459
NBSY-0218SD,62,25676,538,238,1696,118
NBSY-0218SD,62,25677,776,325.5,1696,339.5
NBSY-0218SD,62,25678,538,566,2035.5,298
NBSY-0218SD,62,25679,538,238,1814,118
NBSY-0218SD,62,25680,538,2361,1814,58
NBSY-0218SD,63,25681,0,527,0,932
NBSY-0218SD,63,25682,527,575,0,2398
NBSY-0218SD,64,25683,0,78,0,297
NBSY-0218SD,64,25684,78,290,0,1188
NBSY-0218SD,64,25685,368,347,0,301
NBSY-0218SD,64,25686,368,856,0,2301
NBSY-0218SD,64,25687,0,114.5,1188,564
NBSY-0218SD,65,25688,0,737,0,1552
NBSY-0218SD,65,25689,0,662,1552,587
NBSY-0218SD,65,25690,0,1603,1552,528
NBSY-0218SD,66,25691,0,922,0,878
NBSY-0218SD,66,25692,922,158,0,288
NBSY-0218SD,66,25693,0,435,878,577
NBSY-0218SD,66,25694,1080,43,0,1114
NBSY-0218SD,66,25695,435,474.5,878,450
NBSY-0218SD,66,25696,435,762,1328,516.5
NBSY-0218SD,66,25697,435,2084,1328,413
NBSY-0218SD,67,25698,0,759,0,579
NBSY-0218SD,67,25699,0,538,579,851
NBSY-0218SD,67,25700,759,309,0,397
NBSY-0218SD,67,25701,759,239,397,910
NBSY-0218SD,67,25702,0,966,1430,851.5
NBSY-0218SD,67,25703,0,557,1430,459
NBSY-0218SD,67,25704,0,276,1430,339
NBSY-0218SD,67,25705,0,697,1430,426
NBSY-0218SD,67,25706,0,379,1430,456
NBSY-0218SD,68,25707,0,522,0,223
NBSY-0218SD,68,25708,522,459.5,0,114.5
NBSY-0218SD,68,25709,522,538,114.5,427
NBSY-0218SD,68,25711,0,328,223,370
NBSY-0218SD,68,25712,0,568,223,2425
NBSY-0218SD,68,25713,0,998,223,38
NBSY-0218SD,68,25714,0,1414,223,58
NBSY-0218SD,68,25715,0,819.5,223,302.5
NBSY-0218SD,69,25716,0,512,0,407
NBSY-0218SD,69,25717,0,1111,407,482
NBSY-0218SD,69,25718,0,578,889,973
NBSY-0218SD,69,25719,0,2052,889,564.5
NBSY-0218SD,70,25720,0,408,0,2393
NBSY-0218SD,70,25721,408,774.5,0,874
NBSY-0218SD,70,25722,408,128.5,874,332
NBSY-0218SD,71,25723,0,739,0,512
NBSY-0218SD,71,25724,0,833,512,302
NBSY-0218SD,71,25725,739,158,0,338
NBSY-0218SD,71,25726,833,358,338,380
NBSY-0218SD,71,25727,833,2243,338,588
NBSY-0218SD,71,25728,0,400,814,576
NBSY-0218SD,71,25729,400,213,814,495
NBSY-0218SD,71,25730,400,1738,814,58
NBSY-0218SD,71,25731,897,264,0,252
NBSY-0218SD,71,25732,613,579,926,472
NBSY-0218SD,71,25733,0,761,1398,38
NBSY-0218SD,72,25734,0,457,0,912
NBSY-0218SD,72,25735,457,312,0,1089
NBSY-0218SD,72,25736,0,558,1089,488
NBSY-0218SD,72,25737,769,58,0,472
NBSY-0218SD,72,25738,769,1090,0,1467
NBSY-0218SD,73,25739,0,697,0,548
NBSY-0218SD,73,25740,697,375,0,732
NBSY-0218SD,73,25741,697,440,0,2339
NBSY-0218SD,73,25742,0,697,548,1848.5
NBSY-0218SD,74,25743,0,699,0,388
NBSY-0218SD,74,25744,0,930,388,377
NBSY-0218SD,74,25745,0,342,765,1067
NBSY-0218SD,74,25746,699,371,0,58
NBSY-0218SD,74,25747,1070,58,0,381
NBSY-0218SD,74,25748,699,369.2,58,289
NBSY-0218SD,74,25749,0,1135,1832,377
NBSY-0218SD,74,25750,342,638,765,320
NBSY-0218SD,74,25752,342,432,1085,225
NBSY-0218SD,74,25753,342,815.5,1310,336
NBSY-0218SD,74,25754,342,398,1310,848
NBSY-0218SD,74,25755,0,661.5,2209,154.5
NBSY-0218SD,74,25756,1128,58,0,302
NBSY-0218SD,74,25757,1128,381,0,418
NBSY-0218SD,74,25758,1128,508,0,330
NBSY-0218SD,75,25759,0,560,0,446
NBSY-0218SD,75,25760,560,298,0,1783
NBSY-0218SD,75,25761,858,58,0,939
NBSY-0218SD,75,25762,916,48,0,395
NBSY-0218SD,75,25763,0,545,446,408.5
NBSY-0218SD,75,25764,0,574,1783,378
NBSY-0218SD,75,25765,0,361,854.5,801
NBSY-0218SD,75,25766,964,177.5,0,1043
NBSY-0218SD,75,25767,574,439.5,1783,565
NBSY-0218SD,75,25768,0,439.5,1655.5,58
NBSY-0218SD,75,25769,858,348,1043,158
NBSY-0218SD,75,25770,858,692,1043,177
NBSY-0218SD,76,25771,0,2246,0,460
NBSY-0218SD,76,25772,0,165.5,460,441.5
NBSY-0218SD,76,25773,0,1198,901.5,248
NBSY-0218SD,76,25774,0,323.5,1149.5,732
NBSY-0218SD,76,25775,323.5,777,1149.5,701
NBSY-0218SD,76,25776,323.5,779,1850.5,451
NBSY-0218SD,76,25777,1102.5,58,1149.5,1062
NBSY-0218SD,76,25778,165.5,158,460,338
NBSY-0218SD,76,25779,323.5,774,460,330.5
NBSY-0218SD,76,25780,1160.5,38,1149.5,900
NBSY-0218SD,77,25781,0,158,0,338
NBSY-0218SD,77,25782,158,118,0,448
NBSY-0218SD,77,25783,276,546,0,370
NBSY-0218SD,77,25784,822,380,0,1445
NBSY-0218SD,77,25785,0,128,338,398
NBSY-0218SD,77,25786,276,298,370,1368
NBSY-0218SD,77,25787,276,2348,370,370
NBSY-0218SD,77,25788,276,1639,370,58
NBSY-0218SD,77,25789,574,278,1445,343
NBSY-0218SD,78,25790,0,815.5,0,351.5
NBSY-0218SD,78,25791,815.5,379,0,456
NBSY-0218SD,78,25792,0,297,351.5,772
NBSY-0218SD,78,25793,297,400,351.5,58
NBSY-0218SD,78,25794,0,1063,1123.5,377
NBSY-0218SD,78,25796,0,403.5,1500.5,931
NBSY-0218SD,78,25797,297,367,409.5,58
NBSY-0218SD,78,25798,297,811,467.5,307
NBSY-0218SD,78,25799,297,198,774.5,348
NBSY-0218SD,78,25800,297,398,774.5,2398
NBSY-0218SD,79,25801,0,52.5,0,368.2
NBSY-0218SD,79,25802,52.5,294,0,410
NBSY-0218SD,79,25803,346.5,598,0,580
NBSY-0218SD,79,25804,0,598,580,446
NBSY-0218SD,79,25805,944.5,260,0,262
NBSY-0218SD,79,25806,0,962,1026,228
NBSY-0218SD,79,25807,598,435.5,580,376
NBSY-0218SD,79,25808,0,538,1254,378
NBSY-0218SD,79,25809,0,1218,1632,58
NBSY-0218SD,79,25810,1033.5,48,262,494
NBSY-0218SD,79,25811,1033.5,359,262,2298
NBSY-0218SD,79,25812,0,811,1690,58
NBSY-0218SD,79,25813,0,730,1748,497
NBSY-0218SD,80,25815,0,392,0,2021.5
NBSY-0218SD,80,25816,392,741,0,633
NBSY-0218SD,80,25817,392,831,0,580
NBSY-0218SD,80,25818,392,242,633,712.7
NBSY-0218SD,80,25819,634,389,633,607
NBSY-0218SD,80,25820,634,475.5,1240,380
NBSY-0218SD,81,25821,0,318,0,132.5
NBSY-0218SD,81,25822,318,270,0,320
NBSY-0218SD,81,25823,318,2339,0,440
NBSY-0218SD,81,25824,0,83,132.5,455
NBSY-0218SD,81,25825,83,478,440,133
NBSY-0218SD,81,25826,561,303,440,92.5
NBSY-0218SD,81,25827,561,598,532.5,580
NBSY-0218SD,81,25828,83,65,573,1760
NBSY-0218SD,81,25830,148,350,573,1148
NBSY-0218SD,81,25831,498,595,1112.5,38
NBSY-0218SD,81,25832,498,1443.5,1112.5,505
NBSY-0218SD,82,25833,0,372.5,0,513
NBSY-0218SD,82,25834,0,2001,0,950
NBSY-0218SD,82,25835,0,2148,0,398
NBSY-0218SD,83,25836,0,298,0,698
NBSY-0218SD,83,25837,298,404.3,0,1603
NBSY-0218SD,83,25838,0,696,1603,348
NBSY-0218SD,83,25839,0,2361,1603,470
NBSY-0218SD,83,25840,702.3,380.3,0,328
NBSY-0218SD,83,25841,1082.6,58,0,1302
NBSY-0218SD,83,25842,702.3,279.5,328,229
NBSY-0218SD,83,25843,0,1198,2073,280
NBSY-0218SD,83,25844,702.3,216.5,557,636.5
NBSY-0218SD,83,25845,1140.6,38,0,313
NBSY-0218SD,84,25846,0,577,0,759
NBSY-0218SD,84,25847,577,52.5,0,422
NBSY-0218SD,84,25848,629.5,220,0,522
NBSY-0218SD,84,25849,0,815,759,419
NBSY-0218SD,84,25850,0,794,1178,659
NBSY-0218SD,84,25851,0,901.5,1837,374
NBSY-0218SD,84,25852,849.5,358,0,380
NBSY-0218SD,84,25853,849.5,339,380,514.5
NBSY-0218SD,84,25854,849.5,662,380,587
NBSY-0218SD,84,25855,849.5,772,380,297
NBSY-0218SD,85,25856,0,447.5,0,1514.5
NBSY-0218SD,85,25857,447.5,349,0,465
NBSY-0218SD,85,25858,447.5,526,465,306.5
NBSY-0218SD,85,25859,447.5,308,771.5,885
NBSY-0218SD,85,25860,447.5,2398,771.5,575
NBSY-0218SD,85,25861,755.5,437,1346.5,99
NBSY-0218SD,86,25862,0,279,0,456
NBSY-0218SD,86,25863,279,260,0,1332
NBSY-0218SD,86,25864,539,578,0,512
NBSY-0218SD,86,25865,0,795.5,1332,383
NBSY-0218SD,86,25866,0,118,456,238
NBSY-0218SD,86,25867,0,898,1715,377
NBSY-0218SD,86,25868,539,358,512,380
NBSY-0218SD,86,25869,118,132.5,456,318
NBSY-0218SD,86,25870,0,885,2092,58
NBSY-0218SD,86,25871,0,403.5,2092,931
NBSY-0218SD,86,25872,0,885,2092,557
NBSY-0218SD,86,25873,897,231,512,92.5
NBSY-0218SD,87,25874,0,838,0,2301
NBSY-0218SD,87,25875,0,2398,0,380
NBSY-0218SD,88,25876,0,2338,0,377
NBSY-0218SD,88,25877,0,811,377,58
NBSY-0218SD,88,25878,0,771,435,277.5
NBSY-0218SD,88,25879,811,48,377,344
NBSY-0218SD,88,25881,0,583,712.5,398
NBSY-0218SD,88,25882,583,370,721,328
NBSY-0218SD,88,25883,583,2386,721,420
NBSY-0218SD,89,25884,0,413,0,132.5
NBSY-0218SD,89,25885,413,280,0,1828
NBSY-0218SD,89,25886,413,2148,0,398
NBSY-0218SD,89,25887,0,638,1828,320
NBSY-0218SD,89,25888,0,198,132.5,288
NBSY-0218SD,89,25889,638,551,1828,194
NBSY-0218SD,89,25890,693,347,398,558
NBSY-0218SD,89,25891,0,400,420.5,595
NBSY-0218SD,89,25892,693,399,956,576
NBSY-0218SD,89,25893,693,420,956,926
NBSY-0218SD,89,25894,0,1210,2148,58
NBSY-0218SD,89,25895,1113,58,398,1138
NBSY-0218SD,90,25896,0,358,0,693
NBSY-0218SD,90,25897,358,373.5,0,778
NBSY-0218SD,90,25898,731.5,329,0,866
NBSY-0218SD,90,25899,731.5,1256,0,568
NBSY-0218SD,90,25900,0,289,693,801
NBSY-0218SD,90,25901,1060.5,48,568,195
NBSY-0218SD,90,25902,289,488,866,78
NBSY-0218SD,90,25903,1108.5,48,568,577
NBSY-0218SD,90,25904,777,258,866,515
NBSY-0218SD,90,25905,777,1439.5,866,395
NBSY-0218SD,90,25906,289,298,944,598
NBSY-0218SD,90,25907,587,188,944,329
NBSY-0218SD,91,25908,0,2301,0,188
NBSY-0218SD,91,25909,0,633,188,325
NBSY-0218SD,91,25910,633,38,188,1468
NBSY-0218SD,91,25911,671,132.5,188,659
NBSY-0218SD,91,25912,803.5,330,188,358
NBSY-0218SD,91,25913,0,237,513,461
NBSY-0218SD,91,25914,1133.5,58,188,767
NBSY-0218SD,91,25915,0,553,974,440
NBSY-0218SD,91,25916,803.5,258,546,883
NBSY-0218SD,91,25917,803.5,1822,546,377
NBSY-0218SD,91,25918,803.5,347,546,1748
NBSY-0218SD,92,25919,0,378,0,634
NBSY-0218SD,92,25920,378,727,0,1522
NBSY-0218SD,92,25921,0,749,1522,342
NBSY-0218SD,92,25922,0,262,634,260
NBSY-0218SD,92,25923,0,158,894,438
NBSY-0218SD,92,25924,749,465,1522,482
NBSY-0218SD,92,25925,749,553,1522,939
NBSY-0218SD,92,25926,0,530,1864,38
NBSY-0218SD,93,25927,0,912,0,258
NBSY-0218SD,93,25928,0,672,258,2051
NBSY-0218SD,94,25929,0,374,0,732
NBSY-0218SD,94,25930,374,188,0,58
NBSY-0218SD,94,25932,374,2251,0,737
NBSY-0218SD,94,25933,0,510,737,871
NBSY-0218SD,94,25934,510,238,737,118
NBSY-0218SD,94,25935,748,465,737,349
NBSY-0218SD,94,25936,510,681,1086,377
5-0218S,0,30204,0,2053,0,480
5-0218S,0,30205,0,295,480,823.5
5-0218S,0,30206,295,356,480,819
5-0218S,0,30207,295,593,1299,387
5-0218S,0,30208,0,712,1686,557
5-0218S,0,30209,651,438,480,818
5-0218S,1,30210,0,488,0,238
5-0218S,1,30211,488,58,0,387
5-0218S,1,30213,546,410,0,2034
5-0218S,1,30214,546,949,0,575
5-0218S,1,30215,546,761,0,577
5-0218S,1,30216,0,1208,2034,38
5-0218S,1,30217,0,562,2072,329
5-0218S,1,30218,0,866,2072,558
5-0218S,2,30219,0,460,0,178
5-0218S,2,30220,460,38,0,860
5-0218S,2,30221,460,2048,0,578
5-0218S,2,30222,0,429,178,662
5-0218S,2,30223,0,578,178,2303
5-0218S,3,30224,0,519,0,478
5-0218S,3,30225,519,580,0,2123
5-0218S,3,30226,0,387,478,495
5-0218S,3,30227,0,598,478,963
5-0218S,3,30228,1099,58,0,410
5-0218S,3,30229,1157,58,0,443
5-0218S,3,30230,0,329,1441,562
5-0218S,3,30231,0,410,2003,58
5-0218S,3,30232,1099,38,410,1913
5-0218S,3,30233,1099,495,410,410
5-0218S,3,30234,0,338,2061,223
5-0218S,4,30235,0,412,0,358
5-0218S,4,30236,0,963,358,330
5-0218S,4,30237,412,449,0,215
5-0218S,4,30238,861,288,0,198
5-0218S,4,30239,412,393,215,132.5
5-0218S,4,30240,963,92.5,198,538
5-0218S,4,30241,0,338,688,158
5-0218S,4,30242,0,2120,688,58
5-0218S,4,30243,0,998,846,498
5-0218S,4,30244,0,488,1344,238
5-0218S,4,30245,488,598,1344,648
5-0218S,4,30246,488,579,1344,1647
5-0218S,5,30247,0,361,0,1136
5-0218S,5,30248,361,514,0,217.5
5-0218S,5,30249,875,58,0,402
5-0218S,5,30250,361,555,402,710
5-0218S,5,30251,933,158,0,288
5-0218S,5,30252,1091,48,0,463
5-0218S,5,30253,361,577,1112,763
5-0218S,5,30254,0,637,1875,509
5-0218S,5,30255,0,926,1875,562
5-0218S,5,30256,0,308,1136,719
5-0218S,5,30257,0,560,1136,511
5-0218S,6,30258,0,2398,0,88
5-0218S,6,30259,0,405,88,289
5-0218S,6,30260,405,437,88,353
5-0218S,6,30261,405,560,88,2378
5-0218S,6,30262,965,132.5,88,291
5-0218S,6,30263,0,148,377,397.5
5-0218S,6,30264,1097.5,92.5,88,290
5-0218S,6,30265,0,275.3,774.5,486
5-0218S,6,30266,0,548,774.5,514
5-0218S,6,30267,0,444,774.5,447
5-0218S,6,30268,0,892,774.5,58
5-0218S,6,30269,0,331,1288.5,207.5
5-0218S,7,30270,0,428,0,1273
5-0218S,7,30271,0,1460,0,58
5-0218S,7,30272,428,585,58,547
5-0218S,7,30273,1013,138,58,554
5-0218S,7,30274,428,438,605,238
5-0218S,7,30275,866,179,612,537
5-0218S,7,30276,0,1032,1273,58
5-0218S,7,30277,0,858,1331,380
5-0218S,7,30278,0,489,1711,509.5
5-0218S,7,30279,489,439,1711,388
5-0218S,7,30280,1151,58,58,819
5-0218S,7,30281,1151,1162,58,557
5-0218S,7,30282,489,612,2099,197
5-0218S,8,30283,0,443,0,176
5-0218S,8,30284,443,218,0,807
5-0218S,8,30285,661,525,0,810
5-0218S,8,30286,0,732,810,538
5-0218S,8,30288,732,38,810,863
5-0218S,8,30289,0,486.5,1348,934
5-0218S,8,30290,486.5,658,1673,369
5-0218S,8,30291,486.5,780,1673,528
5-0218S,8,30293,770,193,810,651
5-0218S,8,30294,770,329,810,1151
5-0218S,8,30295,0,158,176,238
5-0218S,9,30296,0,1051,0,482
5-0218S,9,30297,0,1172,482,548
5-0218S,9,30298,0,378,482,2094
5-0218S,9,30299,378,320,1030,52.5
5-0218S,9,30300,698,412,1030,540
5-0218S,9,30301,378,378,1570,320
5-0218S,10,30302,0,575,0,1222
5-0218S,10,30303,575,188,0,621
5-0218S,10,30304,763,259.5,0,781
5-0218S,10,30305,763,395,0,2015.5
5-0218S,10,30306,763,819,0,458
5-0218S,10,30307,763,2188,0,38
5-0218S,10,30308,763,247,0,1668
5-0218S,11,30309,0,562,0,398
5-0218S,11,30310,0,1712,0,58
5-0218S,11,30311,0,871,398,38
5-0218S,11,30312,562,460,58,258
5-0218S,11,30313,871,338,316,198
5-0218S,11,30314,0,278,436,403
5-0218S,11,30315,0,1883,436,498
5-0218S,11,30317,0,893,934,178
5-0218S,11,30318,0,550,1112,627
5-0218S,11,30319,0,58,1112,2160
5-0218S,11,30320,550,455.5,1112,124.5
5-0218S,11,30321,550,1238,1112,38
5-0218S,11,30322,550,374,1236.5,48
5-0218S,11,30323,550,495,1284.5,381
5-0218S,11,30324,58,803,1739,92.5
5-0218S,11,30325,58,489,1831.5,259
5-0218S,12,30326,0,766,0,569
5-0218S,12,30327,0,1918.5,0,763
5-0218S,12,30328,0,2134,0,395
5-0218S,12,30329,0,2038,0,38
5-0218S,13,30330,0,1062,0,699
5-0218S,13,30331,0,948,699,539
5-0218S,13,30332,0,397.5,1238,448
5-0218S,13,30333,397.5,288,1238,369
5-0218S,13,30334,397.5,706,1607,589
5-0218S,13,30335,0,1198,2196,38
5-0218S,13,30336,0,1798,2196,300
5-0218S,14,30338,0,1020.5,0,493
5-0218S,14,30339,0,438,493,118
5-0218S,14,30340,438,403,493,92.5
5-0218S,14,30341,438,610,585.5,377
5-0218S,14,30342,0,661,962.5,342
5-0218S,14,30343,661,414,962.5,558
5-0218S,14,30344,0,482,1304.5,58
5-0218S,14,30345,0,331,1362.5,927
5-0218S,14,30346,0,329,1362.5,1572
5-0218S,15,30347,0,660,0,574
5-0218S,15,30348,660,280,0,222
5-0218S,15,30349,940,58,0,717
5-0218S,15,30350,0,461,574,844.5
5-0218S,15,30351,998,48,0,444
5-0218S,15,30352,461,547,717,58
5-0218S,15,30353,461,465,574,58
5-0218S,15,30354,461,280,775,748
5-0218S,15,30355,1046,92.5,0,500
5-0218S,15,30356,1046,550,0,2008
5-0218S,16,30358,0,38,0,679
